"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.73181545083669e-20,0.30589618515079,0.13,0.097,1.92086573368615e-15,2,"CPNE3"
1.25186602428551e-19,0.464642417179381,0.106,0.074,2.47093315873474e-15,2,"GMPS"
1.28301609765781e-19,0.351199394203855,0.167,0.128,2.53241717355699e-15,2,"CBX6"
1.28375355685895e-19,0.297827550531775,0.143,0.108,2.5338727705282e-15,2,"RANGRF"
1.39737352017971e-19,0.258121958692126,0.209,0.166,2.75813585413071e-15,2,"SNRPA1"
1.49723084580726e-19,0.287573696958196,0.131,0.098,2.95523424345438e-15,2,"FAM126B"
1.62241177271263e-19,0.272863324357681,0.14,0.106,3.20231635698019e-15,2,"RAD9A"
1.69928096727556e-19,0.393646856472694,0.101,0.072,3.3540407732085e-15,2,"KIAA0040"
1.74389259474212e-19,0.412345626682127,0.106,0.075,3.44209520350199e-15,2,"C10orf128"
1.89383414871662e-19,0.296008333303086,0.139,0.105,3.73804984273687e-15,2,"INSIG1"
1.94661248953076e-19,0.39634089916366,0.123,0.09,3.84222373183581e-15,2,"FLII"
2.21465638708109e-19,0.281323587852815,0.187,0.146,4.37128877682066e-15,2,"RBBP6"
2.35561219644458e-19,0.446293742208133,0.12,0.087,4.64950735334231e-15,2,"ZKSCAN1"
2.57197418797462e-19,0.317907540953207,0.143,0.108,5.07656265222431e-15,2,"WDR45B"
2.69290484211998e-19,0.377130090814223,0.124,0.09,5.31525557737641e-15,2,"RC3H1"
3.79814341534391e-19,0.349397782552993,0.136,0.101,7.4967754732058e-15,2,"DNAJC4"
4.11003892309687e-19,0.368348200912339,0.137,0.101,8.11239482640861e-15,2,"LARS"
4.43383452734794e-19,0.391854959237474,0.105,0.074,8.75150259007936e-15,2,"WAC-AS1"
4.56007605963699e-19,0.375283303473672,0.106,0.076,9.00067812651149e-15,2,"HCG18"
4.66572015992379e-19,0.295166292863255,0.168,0.13,9.20919845165757e-15,2,"EBLN3"
5.10807455545202e-19,0.267771705211354,0.123,0.093,1.00823175575512e-14,2,"TM9SF2"
5.26989880302507e-19,0.320163472453863,0.134,0.101,1.04017262574109e-14,2,"DNASE2"
6.27916708673687e-19,0.348003873276646,0.142,0.106,1.23938199958012e-14,2,"USP1"
6.58273055064203e-19,0.295167531971199,0.154,0.118,1.29929935608572e-14,2,"IFNAR2"
6.84511870443146e-19,0.397473515635075,0.12,0.087,1.35108952988068e-14,2,"VTI1B"
6.888629340741e-19,0.298250409104502,0.165,0.127,1.35967765927546e-14,2,"SMIM19"
7.33610564767338e-19,0.310870770767762,0.161,0.124,1.44800053273777e-14,2,"B3GAT3"
7.47756610921416e-19,0.426518178298383,0.107,0.076,1.47592199863669e-14,2,"API5"
7.52215910476556e-19,0.362633896305908,0.106,0.076,1.48472376409863e-14,2,"DNM1L"
9.83900863319362e-19,0.32114809649431,0.128,0.096,1.94202352401976e-14,2,"PIGC"
1.36588427260311e-18,0.315121984352849,0.127,0.095,2.69598237726401e-14,2,"SMIM15"
1.44168322322719e-18,0.329412035083744,0.131,0.097,2.84559434600583e-14,2,"PLEKHA2"
1.88037813724227e-18,0.264740562110313,0.129,0.099,3.71149036728879e-14,2,"SCFD1"
2.02540965317663e-18,0.276388244940183,0.135,0.103,3.99775357344003e-14,2,"STIP1"
2.13132640410664e-18,0.409671232585729,0.106,0.076,4.20681205642569e-14,2,"ERO1A"
2.24848295871063e-18,0.251047828936167,0.114,0.087,4.43805566390304e-14,2,"TBC1D10A"
2.50845944302479e-18,0.335133182783555,0.141,0.107,4.95119724864233e-14,2,"TARSL2"
2.64314434911972e-18,0.412161159697584,0.117,0.085,5.2170383162925e-14,2,"ACADM"
2.67383182547297e-18,0.455023697016456,0.123,0.09,5.27760925711855e-14,2,"TAF10"
2.87481193967204e-18,0.265035961444977,0.146,0.113,5.67430380652466e-14,2,"SUPT16H"
3.19683234698296e-18,0.356141353879568,0.123,0.09,6.30990768647496e-14,2,"BRD7"
3.41195748943595e-18,0.307979480100191,0.133,0.1,6.73452169264867e-14,2,"TM9SF3"
3.46301108840352e-18,0.356781032932648,0.101,0.072,6.83529128629087e-14,2,"FCF1"
3.48815301710049e-18,0.311140520764196,0.154,0.118,6.88491642515295e-14,2,"ELAVL1"
3.54107906273325e-18,0.267705165790483,0.161,0.125,6.98938185402289e-14,2,"TOP1"
4.37520368493168e-18,0.306082170710119,0.111,0.082,8.63577703331815e-14,2,"KLC1"
5.22826663608797e-18,0.348277770917603,0.12,0.089,1.03195526863104e-13,2,"JOSD2"
5.39649618727663e-18,0.33494685870252,0.133,0.1,1.06516041744466e-13,2,"COA3"
5.47775673116062e-18,0.395459130946496,0.101,0.072,1.08119962359648e-13,2,"GUSB"
5.73035259956e-18,0.284642578664061,0.151,0.117,1.13105699610115e-13,2,"NMI"
6.28664647093489e-18,0.307417536643295,0.147,0.112,1.24085828043313e-13,2,"RAB10"
6.79059127062022e-18,0.393360140530092,0.106,0.076,1.34032690499502e-13,2,"MOSPD3"
7.30640118270659e-18,0.35360201495912,0.118,0.086,1.44213746544263e-13,2,"GAK"
7.59484932802652e-18,0.263185632302764,0.14,0.108,1.49907136036588e-13,2,"DEDD2"
1.11874803341377e-17,0.289364142275746,0.124,0.093,2.20818486835209e-13,2,"CD58"
1.19073589142291e-17,0.347235510060423,0.121,0.09,2.35027450249054e-13,2,"CBWD5"
1.20602815389218e-17,0.303337963607427,0.139,0.106,2.38045837015238e-13,2,"KAT6B"
1.51906287832032e-17,0.371857681255591,0.118,0.087,2.99832630922865e-13,2,"CYTH2"
1.6510373025833e-17,0.399034437034119,0.107,0.077,3.25881742783891e-13,2,"AP2A1"
1.89984541090072e-17,0.321677844076607,0.139,0.105,3.74991487203584e-13,2,"TMEM259"
2.19713811230462e-17,0.268382701373924,0.118,0.089,4.33671120606686e-13,2,"SMU1"
2.35404545004893e-17,0.453727200442013,0.109,0.079,4.64641490930658e-13,2,"RAB4A"
2.68983728449971e-17,0.318086597599598,0.131,0.098,5.30920083214552e-13,2,"XIAP"
2.71379182389294e-17,0.301659395350227,0.122,0.092,5.35648230199988e-13,2,"DHX29"
3.3056137963133e-17,0.264099973479897,0.141,0.109,6.52462051116319e-13,2,"RTCA"
3.31868867054755e-17,0.321843324475801,0.167,0.13,6.55042769792676e-13,2,"SEC22B"
3.37042986003588e-17,0.404204930898212,0.115,0.084,6.65255445773881e-13,2,"SRP68"
3.91143109534661e-17,0.352921059148585,0.109,0.08,7.72038269599514e-13,2,"MAD2L2"
3.9171256101761e-17,0.253281831902231,0.145,0.113,7.73162252936559e-13,2,"PRKDC"
4.95220730245248e-17,0.265008834817515,0.113,0.086,9.77466677358071e-13,2,"ARHGAP18"
4.99512425494325e-17,0.260644105900156,0.12,0.091,9.85937625440699e-13,2,"PSPC1"
5.37341041888507e-17,0.289892033393512,0.138,0.106,1.06060374847954e-12,2,"EGLN2"
6.52442360307063e-17,0.359474189273386,0.109,0.08,1.28779073077408e-12,2,"GATAD2B"
6.65045506453072e-17,0.43791415399797,0.104,0.075,1.31266682063707e-12,2,"TMED3"
6.82327264085356e-17,0.265229944175679,0.127,0.098,1.34677755385168e-12,2,"FBXL5"
7.13043233291976e-17,0.395210365061534,0.106,0.077,1.4074047338717e-12,2,"CD320"
7.98204256442749e-17,0.343338740297722,0.144,0.11,1.5754955613667e-12,2,"RNF126"
8.13948011229723e-17,0.273767282206917,0.105,0.078,1.60657058456523e-12,2,"POLK"
8.91055091539008e-17,0.396014960434336,0.104,0.075,1.75876453967969e-12,2,"ENOPH1"
9.00209413174089e-17,0.257742394175011,0.179,0.142,1.77683333972302e-12,2,"VPS51"
1.1163732074842e-16,0.333126659012,0.127,0.095,2.20349743693232e-12,2,"INO80E"
1.15360165315345e-16,0.368147036832611,0.108,0.079,2.27697894299428e-12,2,"PIK3CD"
1.22271592798207e-16,0.36648250752054,0.139,0.105,2.41339669865101e-12,2,"RALBP1"
1.30341673886993e-16,0.292280962870108,0.118,0.089,2.57268395918147e-12,2,"PITPNB"
1.34828248779763e-16,0.412949667042885,0.105,0.076,2.66123997441497e-12,2,"FAM122B"
1.3666680777314e-16,0.343789644129486,0.102,0.074,2.69752945182624e-12,2,"KRIT1"
1.38008339299996e-16,0.275778921540141,0.134,0.103,2.72400860110332e-12,2,"TLE3"
1.8791895280313e-16,0.255794608168923,0.163,0.129,3.70914429042819e-12,2,"SHOC2"
1.94393372059469e-16,0.33171041331172,0.124,0.094,3.8369363777098e-12,2,"SS18"
1.98453814198654e-16,0.303544363497254,0.106,0.078,3.91708138465303e-12,2,"GMIP"
1.99666986985867e-16,0.309662343170285,0.112,0.083,3.94102698912705e-12,2,"UFL1"
2.0062352767543e-16,0.302412899511038,0.114,0.086,3.95990718925764e-12,2,"FOXO3"
2.02972258539421e-16,0.312573311924978,0.142,0.109,4.00626643905109e-12,2,"ELK4"
2.04025159944575e-16,0.361425555562537,0.1,0.073,4.02704860698603e-12,2,"BAG5"
2.09029578684166e-16,0.296920464477316,0.114,0.086,4.12582582406806e-12,2,"TMED5"
2.10179194078242e-16,0.258996949533819,0.132,0.102,4.14851693271634e-12,2,"ECHDC2"
2.15748989291736e-16,0.45651520808462,0.1,0.071,4.25845355064029e-12,2,"AC245100.1"
2.28033723911879e-16,0.368993865418136,0.105,0.077,4.50092964257266e-12,2,"PPID"
2.30829997994397e-16,0.330887900292564,0.118,0.088,4.55612250041342e-12,2,"SYTL2"
2.33696076647503e-16,0.316878513754107,0.116,0.087,4.61269316086842e-12,2,"MAN1A2"
2.4456202608377e-16,0.365927020129852,0.106,0.077,4.82716527084145e-12,2,"MGRN1"
2.62941124069806e-16,0.271775952192312,0.108,0.081,5.18993190688983e-12,2,"FAM134C"
2.80233072853178e-16,0.283931947496734,0.134,0.102,5.53124039197603e-12,2,"PRKAA1"
2.97552147660783e-16,0.365669236465728,0.101,0.073,5.87308429052853e-12,2,"GALNT10"
3.10394414808989e-16,0.287916266644392,0.143,0.111,6.12656495949983e-12,2,"MMP24-AS1"
3.36915906687894e-16,0.312852671815744,0.141,0.109,6.65004616620564e-12,2,"TES"
3.59063095124063e-16,0.287395211515808,0.124,0.095,7.08718737155876e-12,2,"ATXN10"
3.6473509493056e-16,0.28963427352758,0.155,0.12,7.1991413037394e-12,2,"ATXN2L"
4.55086990429352e-16,0.323131617861107,0.11,0.082,8.98250701709454e-12,2,"SEC61A1"
4.93385012770221e-16,0.402476075160408,0.103,0.074,9.73843338205862e-12,2,"AKR7A2"
5.26192956640294e-16,0.346868365450497,0.103,0.076,1.03859965781661e-11,2,"C21orf59"
5.8219054493955e-16,0.293465250095589,0.134,0.103,1.14912769760168e-11,2,"C15orf40"
5.82744899704924e-16,0.260681282965658,0.16,0.126,1.15022188303758e-11,2,"NUDCD2"
5.92212371868426e-16,0.277383039921042,0.111,0.083,1.1689087795939e-11,2,"NGLY1"
6.65849713127789e-16,0.328477299399902,0.101,0.074,1.31425416377163e-11,2,"JKAMP"
7.30868776572342e-16,0.388757083677778,0.103,0.075,1.44258879119849e-11,2,"MRPL4"
7.64751551550429e-16,0.259027942369746,0.117,0.09,1.50946661245024e-11,2,"GPS2"
8.17122869135539e-16,0.345454439659039,0.125,0.094,1.61283711909973e-11,2,"DDX54"
8.21145459990995e-16,0.272619760393989,0.15,0.117,1.62077690893023e-11,2,"LYRM2"
8.42563906299128e-16,0.315173222440821,0.127,0.096,1.66305263825322e-11,2,"MLXIP"
9.42460394620555e-16,0.286481570546986,0.106,0.08,1.86022832690205e-11,2,"MBTPS1"
1.49180500047193e-15,0.273547335995743,0.168,0.133,2.94452470993149e-11,2,"CEP57"
1.54038381699029e-15,0.26608384685729,0.171,0.136,3.04040957797542e-11,2,"SYNCRIP"
1.62875551405875e-15,0.264907217769058,0.134,0.104,3.21483763364916e-11,2,"PPA2"
1.93882049324632e-15,0.291274946701897,0.129,0.098,3.82684388956959e-11,2,"RPA1"
1.96587234515312e-15,0.301275723533636,0.153,0.119,3.88023883486323e-11,2,"NFATC2IP"
2.04503097172454e-15,0.40097865699357,0.106,0.078,4.03648213198991e-11,2,"SMARCA4"
2.14600624742506e-15,0.306014501915208,0.123,0.093,4.23578713116758e-11,2,"EIF4G1"
2.16904172173426e-15,0.281865081848318,0.11,0.083,4.28125455035908e-11,2,"DDX23"
2.19604325932746e-15,0.35375521579337,0.102,0.075,4.33455018526054e-11,2,"STX17"
2.23236804010992e-15,0.387041091449388,0.101,0.074,4.40624803756897e-11,2,"IBTK"
2.33291250979896e-15,0.253541764919426,0.141,0.111,4.60470271184119e-11,2,"IFI35"
2.78168807033104e-15,0.331062471049149,0.122,0.092,5.49049591321941e-11,2,"U2AF2"
2.91464622858149e-15,0.327984130164922,0.101,0.075,5.75292872597415e-11,2,"PSMG3"
4.05520437060431e-15,0.310368007707998,0.109,0.082,8.00416238669878e-11,2,"DHRS3"
4.22214850017481e-15,0.328792206889667,0.116,0.087,8.33367670964504e-11,2,"CRYZL1"
4.4202955316487e-15,0.370290142810087,0.104,0.077,8.72477932036821e-11,2,"HDAC3"
4.84074161353905e-15,0.271326554521493,0.152,0.119,9.55465579680338e-11,2,"METTL5"
8.19550075290344e-15,0.305385091815303,0.136,0.105,1.61762793860808e-10,2,"SND1"
9.84921284734926e-15,0.275883669832071,0.146,0.115,1.9440376318098e-10,2,"ERBB2IP"
9.89403620595983e-15,0.337540775925082,0.115,0.087,1.95288486633235e-10,2,"COMT"
9.99427242382029e-15,0.28221899605628,0.109,0.083,1.97266949101365e-10,2,"TDP2"
1.1213440207924e-14,0.253675522403248,0.211,0.173,2.21330882824003e-10,2,"APEX1"
1.54096171403336e-14,0.255773934818166,0.132,0.103,3.04155023115905e-10,2,"CEP350"
1.64342358944965e-14,0.358303049153498,0.103,0.077,3.24378948085573e-10,2,"ZPR1"
2.34033045556022e-14,0.273428030864539,0.13,0.101,4.61934425318477e-10,2,"BAZ2B"
2.76547713055087e-14,0.273790413809455,0.131,0.102,5.4584987602813e-10,2,"LMF2"
2.83056531892272e-14,0.260478328962759,0.126,0.098,5.58696982648966e-10,2,"RIF1"
3.31115901244104e-14,0.273956314802887,0.141,0.111,6.53556565875613e-10,2,"CHMP4B"
3.96579201998232e-14,0.271211919214399,0.113,0.087,7.8276802890411e-10,2,"TOP2B"
4.17275901334787e-14,0.295308622488322,0.121,0.093,8.23619174054603e-10,2,"ATF6"
5.72231537208415e-14,0.311872810421685,0.113,0.086,1.12947060814197e-09,2,"C6orf89"
6.6791596961957e-14,0.347844313791043,0.109,0.082,1.31833254083511e-09,2,"LYRM7"
8.12131691061793e-14,0.321125409636456,0.106,0.08,1.60298553181777e-09,2,"ZSWIM7"
8.99737178807166e-14,0.315816316003596,0.1,0.075,1.77590124352958e-09,2,"C8orf33"
1.11242488701335e-13,0.327157568994009,0.117,0.089,2.19570424198694e-09,2,"MAEA"
1.17277973825942e-13,0.343188246417946,0.1,0.074,2.31483264737644e-09,2,"PLEKHA3"
1.19615773723295e-13,0.360708985558963,0.101,0.075,2.36097614175041e-09,2,"DPP8"
1.28826501996319e-13,0.289727073097606,0.139,0.109,2.54277749640335e-09,2,"LYPLA2"
1.43538381178844e-13,0.308791485231668,0.124,0.096,2.83316056770803e-09,2,"ADIPOR1"
1.68097569604218e-13,0.298554965992887,0.107,0.081,3.31790982884806e-09,2,"AKAP8L"
2.0918875089597e-13,0.28329424397363,0.108,0.082,4.12896756518465e-09,2,"IARS"
2.1331370904877e-13,0.326114316045193,0.107,0.081,4.21038598920463e-09,2,"GOLGA2"
2.25113141141256e-13,0.300344268771698,0.105,0.079,4.44328317984611e-09,2,"HERC4"
3.36813533046654e-13,0.29549961037826,0.121,0.093,6.64802551527486e-09,2,"GRHPR"
3.64261102382227e-13,0.256236343694052,0.101,0.078,7.18978563882039e-09,2,"ECI2"
6.93596614296183e-13,0.258810483861188,0.152,0.122,1.36902099729781e-08,2,"RPIA"
1.0163365733037e-12,0.295424811625539,0.102,0.078,2.00604512838685e-08,2,"RBM14"
1.19869731098114e-12,0.333931454965471,0.102,0.077,2.36598875241458e-08,2,"MRPL16"
1.39492373742463e-12,0.264087616988373,0.141,0.112,2.75330047292874e-08,2,"PITHD1"
1.42714086291135e-12,0.308473871688114,0.12,0.093,2.81689063521443e-08,2,"TCERG1"
1.50903473162874e-12,0.369733589733568,0.103,0.078,2.9785327532888e-08,2,"PHKG1"
1.52316797695196e-12,0.332785532709795,0.108,0.082,3.00642895290778e-08,2,"CAPRIN1"
2.37473551112121e-12,0.281529376737454,0.138,0.109,4.68725295185104e-08,2,"CTDNEP1"
2.43257414761204e-12,0.31178095170096,0.118,0.091,4.80141485255665e-08,2,"ZFR"
2.58211806827202e-12,0.278522529745192,0.101,0.077,5.09658464315532e-08,2,"NOL8"
2.88186430509734e-12,0.310239765533976,0.104,0.08,5.68822376540113e-08,2,"ARMC1"
3.06704035673545e-12,0.281267495093816,0.108,0.084,6.05372425612444e-08,2,"CNPPD1"
4.69615284770558e-12,0.287328791510538,0.126,0.099,9.26926649080127e-08,2,"TMEM183A"
5.19844654809157e-12,0.278119866559632,0.122,0.096,1.02606937966231e-07,2,"BAG6"
7.57993896321683e-12,0.270467188801741,0.116,0.09,1.49612835255974e-07,2,"SP3"
9.16544362341911e-12,0.279862321245948,0.116,0.091,1.80907526239046e-07,2,"GNL1"
9.56466237141817e-12,0.294001586752485,0.136,0.108,1.88787305887052e-07,2,"RPS6KA5"
1.1472572058029e-11,0.298227099923933,0.109,0.085,2.26445627281377e-07,2,"ISCA2"
1.59049689767858e-11,0.305130227972894,0.118,0.092,3.13932277663798e-07,2,"UBE2G1"
1.63004605294401e-11,0.270567441212203,0.121,0.095,3.21738489930089e-07,2,"ZNF224"
1.99857787245261e-11,0.34030476031666,0.1,0.076,3.94479300464696e-07,2,"GMCL1"
2.04258498848438e-11,0.271716282157295,0.118,0.093,4.03165425027046e-07,2,"MOB3A"
2.31060835826024e-11,0.305903504092484,0.104,0.08,4.56067877753406e-07,2,"PSMD1"
2.66337368026554e-11,0.258390747464081,0.128,0.102,5.25696697010813e-07,2,"TRIM44"
3.27835404911133e-11,0.334706114718695,0.122,0.096,6.47081522213595e-07,2,"DAZAP1"
3.57336262852761e-11,0.263792109346372,0.128,0.102,7.0531031561878e-07,2,"VMA21"
5.2759213292774e-11,0.307056945241643,0.104,0.08,1.04136135197277e-06,2,"ZFX"
9.59222525661669e-11,0.258231035157386,0.115,0.091,1.893313421151e-06,2,"PBRM1"
1.07840772995179e-10,0.278971535080978,0.119,0.094,2.12856117737883e-06,2,"PAFAH1B2"
1.19143202604605e-10,0.262502523809137,0.109,0.086,2.3516485330097e-06,2,"MRPS14"
1.19484844071145e-10,0.294491394324696,0.111,0.087,2.35839185227626e-06,2,"CTCF"
1.92034100974518e-10,0.262083425656099,0.13,0.105,3.79036908503504e-06,2,"TUBGCP2"
2.33031640754843e-10,0.255870143554447,0.113,0.09,4.5995785252191e-06,2,"STAU2"
3.41429331346898e-10,0.285258793101234,0.104,0.081,6.73913214212506e-06,2,"NSUN5"
4.01318620935378e-10,0.250865299149424,0.112,0.089,7.92122694002249e-06,2,"UBLCP1"
6.30965892792569e-10,0.27959978283419,0.103,0.081,1.24540047919397e-05,2,"SMIM10L1"
6.5724018640724e-10,0.278267311650563,0.113,0.09,1.29726067993061e-05,2,"STAT5A"
6.69058900394661e-10,0.3165046574528,0.102,0.08,1.32058845759898e-05,2,"TMEM30A"
8.47184727191218e-10,0.263220781849914,0.1,0.079,1.67217321453003e-05,2,"DOCK11"
2.27415819163512e-09,0.258796309467255,0.109,0.087,4.4887334386494e-05,2,"RPAP2"
2.46073929017658e-09,0.271449749494477,0.109,0.087,4.85700721095053e-05,2,"CXXC1"
2.61740760187352e-09,0.295064618472163,0.101,0.08,5.16623912457795e-05,2,"KPNA3"
3.44831662145358e-09,0.260655642051713,0.103,0.081,6.80628734742507e-05,2,"AKAP17A"
4.89594856814597e-09,0.315531984442985,0.109,0.087,9.66362328380652e-05,2,"PTEN"
1.02020455891887e-06,0.269914366725024,0.103,0.085,0.0201367975839406,2,"AP1S2"
0,1.95694648811854,0.787,0.43,0,3,"NFKBIA"
0,1.16134747166803,0.763,0.448,0,3,"GPR183"
0,1.42362601422886,0.576,0.281,0,3,"MYADM"
0,1.42040244051429,0.883,0.589,0,3,"JUN"
0,1.28783714809097,0.634,0.35,0,3,"PTGER4"
0,1.33333628573651,0.965,0.683,0,3,"IL7R"
0,0.730982164465606,0.795,0.518,0,3,"ANXA1"
0,1.07267866079776,0.917,0.643,0,3,"DUSP1"
0,1.20007896689331,0.845,0.575,0,3,"PPP1R15A"
0,0.9542895784992,0.717,0.456,0,3,"RORA"
0,1.61996990010469,0.868,0.608,0,3,"TNFAIP3"
0,1.38825680991935,0.429,0.171,0,3,"CD40LG"
0,1.03923033197494,0.766,0.509,0,3,"FOSB"
0,0.938565865860569,0.94,0.686,0,3,"KLRB1"
0,1.27239833334747,0.492,0.245,0,3,"NFKBIZ"
0,0.841205255396406,0.683,0.44,0,3,"LTB"
0,1.50545357123843,0.363,0.142,0,3,"CTD-3252C9.4"
0,2.2085301725187,0.295,0.075,0,3,"TNFSF13B"
0,0.803127872115191,0.771,0.562,0,3,"VIM"
0,0.843902216009877,0.721,0.515,0,3,"MCL1"
0,1.15761929001205,0.937,0.749,0,3,"KLF6"
0,2.51723217233284,0.238,0.051,0,3,"IL2"
0,0.60862969006531,0.846,0.659,0,3,"ITM2B"
0,1.18042042762558,0.955,0.772,0,3,"FOS"
0,0.920504340226414,0.933,0.778,0,3,"ZFP36L2"
0,1.06671110898723,0.841,0.691,0,3,"ZFP36"
0,1.22088215478807,0.957,0.815,0,3,"CD69"
0,0.957110035599263,0.935,0.822,0,3,"TSC22D3"
0,0.721186830738326,0.919,0.81,0,3,"RGS1"
0,0.747916667004141,0.951,0.858,0,3,"FTH1"
0,0.691701919700314,0.977,0.901,0,3,"BTG1"
0,0.454738006650691,0.978,0.904,0,3,"RPS2"
0,0.467650405240295,0.991,0.943,0,3,"RPL36A"
0,0.436773288905994,0.99,0.957,0,3,"RPL13"
1.1748386992459e-319,0.711313261544766,0.779,0.577,2.31889662457156e-315,3,"PNRC1"
1.89500587322486e-300,2.19716177096716,0.19,0.05,3.74036259270632e-296,3,"ATF3"
3.14421904128724e-295,0.484912736847055,0.961,0.907,6.20605954369273e-291,3,"PABPC1"
8.58787275317969e-293,0.427867044852957,0.883,0.685,1.69507432402261e-288,3,"JUNB"
7.912377948818e-274,0.794143084313298,0.648,0.439,1.5617451595377e-269,3,"IDS"
4.38897146004539e-272,0.277292061103473,0.999,0.989,8.66295186783758e-268,3,"TPT1"
2.16771199672791e-268,0.727303568219392,0.73,0.542,4.27862993914155e-264,3,"JUND"
3.27908660722663e-263,1.34747074746269,0.318,0.139,6.47226114534392e-259,3,"AC020571.3"
2.42568133583401e-239,0.519138860677974,0.906,0.799,4.78780982066916e-235,3,"CXCR4"
1.99356640674867e-236,0.472127396905944,0.796,0.593,3.93490137364053e-232,3,"GLTSCR2"
5.49556425070195e-210,1.37859736695565,0.257,0.109,1.08471447180355e-205,3,"KDM6B"
2.27725792757907e-200,1.30720922580507,0.248,0.105,4.49485169745557e-196,3,"TNFRSF25"
7.72618164987536e-200,1.08881129754633,0.342,0.178,1.5249937340524e-195,3,"CSRNP1"
1.79149374776479e-195,0.848187888804228,0.499,0.32,3.53605035933814e-191,3,"RP11-138A9.1"
8.20857174242283e-194,1.03298777691497,0.359,0.196,1.62020789051942e-189,3,"TTC39C"
3.57588380168513e-193,0.277773176140067,0.988,0.95,7.05807944776612e-189,3,"RPLP0"
1.07066914485762e-182,1.04798511538252,0.353,0.194,2.11328675811997e-178,3,"ANKRD28"
1.08993820058739e-178,1.19838186029501,0.274,0.132,2.15132002031939e-174,3,"ERN1"
1.2006137013187e-177,1.40067993916742,0.282,0.149,2.36977132366285e-173,3,"HSPA1B"
6.88203105231868e-167,1.25509990677624,0.27,0.135,1.35837528910666e-162,3,"PHLDA1"
1.43223993001383e-163,0.290376013280568,0.971,0.921,2.82695517386129e-159,3,"RPL17"
3.03020030260411e-159,1.1067370123471,0.258,0.124,5.98100935728e-155,3,"PTGER2"
1.04600283777422e-158,0.781741961920362,0.5,0.335,2.06460040119876e-154,3,"RP11-138A9.2"
2.26521772239142e-158,1.28549160252588,0.224,0.103,4.47108674045618e-154,3,"BHLHE40"
1.52821189460607e-153,0.938786182726905,0.325,0.18,3.01638463757346e-149,3,"ARL4A"
5.49898286984437e-151,0.691457814870657,0.658,0.509,1.08538923884988e-146,3,"DNAJB1"
2.86043780147854e-150,0.990701845697742,0.318,0.179,5.64593213255835e-146,3,"GATA3"
3.67436388034276e-150,0.77253875186788,0.446,0.292,7.25245942702055e-146,3,"ODF2L"
1.31494187579302e-148,0.417899870654671,0.792,0.651,2.59543227444027e-144,3,"CCNI"
1.97166358200962e-146,1.27697838077747,0.19,0.08,3.89166957817059e-142,3,"PERP"
5.29210606659095e-146,0.843562790440582,0.325,0.18,1.04455589542372e-141,3,"PLAC8"
2.20576393926148e-145,0.937688780100908,0.31,0.172,4.35373686331432e-141,3,"TLE4"
1.19011438752418e-141,0.674577026678921,0.539,0.381,2.34904777809523e-137,3,"BTG2"
7.72163573552655e-137,0.830088000799633,0.387,0.242,1.52409646147823e-132,3,"AC016831.7"
1.72162036060558e-133,0.34824798671428,0.853,0.738,3.3981342677633e-129,3,"NBEAL1"
2.26659908914659e-129,1.40771429276315,0.151,0.06,4.47381328215754e-125,3,"CHD7"
3.95443997556425e-129,0.587177383899493,0.517,0.362,7.80527362376872e-125,3,"CMPK1"
1.60669529750136e-128,1.06116116305421,0.232,0.117,3.17129517820818e-124,3,"TRADD"
3.52475692239754e-128,0.834315012080904,0.46,0.317,6.95716521342827e-124,3,"IER2"
2.18048482475511e-127,0.535281107854863,0.506,0.348,4.30384094710163e-123,3,"TMEM123"
1.78172589485477e-124,0.407142893493883,0.8,0.748,3.51677057126435e-120,3,"RPS26"
5.60110155594921e-124,0.491761502113994,0.602,0.446,1.10554542511326e-119,3,"HNRNPA0"
6.42135237052647e-124,1.28780858690153,0.17,0.075,1.26744653089452e-119,3,"IER5"
1.14892941009734e-123,0.643761242830879,0.422,0.275,2.26775686965014e-119,3,"STXBP3"
4.61952443922656e-118,1.03894385579462,0.261,0.15,9.11801733814539e-114,3,"CEBPB"
2.09799025478744e-116,0.317345176115217,0.408,0.277,4.14101316489946e-112,3,"XIST"
8.69822138695295e-116,0.657005630362905,0.41,0.269,1.71685493735677e-111,3,"MGAT4A"
7.83374088617181e-115,0.512443891904725,0.578,0.434,1.54622377611259e-110,3,"SERP1"
1.78516029246308e-112,0.538889192596845,0.566,0.422,3.52354938526362e-108,3,"IRF1"
3.82051636193942e-111,0.67892706424325,0.453,0.313,7.54093519519603e-107,3,"RGS2"
4.10212608792783e-109,0.902401626055012,0.227,0.119,8.09677647235195e-105,3,"SESN1"
3.21007570892818e-107,1.05074991204409,0.279,0.175,6.33604743428244e-103,3,"RGCC"
2.19387819925653e-103,0.871392462196746,0.269,0.156,4.33027678969254e-99,3,"PLK3"
4.87261844693013e-103,0.392952115723596,0.607,0.463,9.61757429055069e-99,3,"AAK1"
1.68108486906702e-101,0.70291703009945,0.368,0.242,3.31812531456448e-97,3,"H1FX"
2.78420708721042e-101,0.802287278683101,0.301,0.186,5.49546794873592e-97,3,"PDE4D"
1.10458793168841e-100,1.13873904749188,0.164,0.076,2.18023565956659e-96,3,"DHRS3"
4.51901469879993e-100,1.43023615626652,0.115,0.045,8.91963121249131e-96,3,"SPG20"
7.46694954247461e-99,0.517852036415881,0.547,0.414,1.47382650069364e-94,3,"PPP1CB"
