"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.99259912544351e-28,0.446139753386737,0.297,0.194,1.77495921538004e-23,3,"ATP1B3"
1.39852466071875e-27,0.311768076562983,0.418,0.307,2.76040797532667e-23,3,"OCIAD2"
4.17106293579139e-27,0.356791434981384,0.347,0.242,8.23284402266504e-23,3,"RTN4"
5.65361769274511e-27,0.365888490787444,0.305,0.209,1.11591106019403e-22,3,"C1QBP"
6.93832492922289e-27,0.265455070983958,0.398,0.295,1.36948657453001e-22,3,"ATP5F1"
7.40930364891005e-27,0.522217351562272,0.129,0.068,1.46244835422186e-22,3,"AHNAK"
7.60877696580178e-27,0.319113440478144,0.313,0.217,1.50182039750996e-22,3,"NUCB2"
1.49106850409315e-26,0.422945145714634,0.313,0.212,2.94307101337906e-22,3,"COMMD8"
4.66287577693524e-26,0.352058594306476,0.392,0.282,9.20358420851478e-22,3,"DSTN"
5.05273171586776e-26,0.389939866353126,0.306,0.21,9.97308186077979e-22,3,"RGS14"
5.14469409011277e-26,0.270183658433875,0.245,0.168,1.01545971950646e-21,3,"TLE4"
5.66253518268608e-26,0.546020321946659,0.266,0.168,1.11767119435858e-21,3,"ARL2"
7.20376791759347e-26,0.333589508519613,0.273,0.186,1.4218797115746e-21,3,"CMTM7"
1.11136130308078e-25,0.388613737131507,0.254,0.168,2.19360494002085e-21,3,"MAGED2"
1.14837174136116e-25,0.293685135411484,0.342,0.247,2.26665614309866e-21,3,"MGST3"
1.94603048328438e-25,0.336089284121083,0.283,0.195,3.84107496790672e-21,3,"ARL2BP"
5.06882308630617e-25,0.272157838210755,0.38,0.281,1.00048430077511e-20,3,"ROMO1"
6.22414839841643e-25,0.398910499229252,0.309,0.212,1.22852241087944e-20,3,"MRPS34"
1.70078607424284e-24,0.374190292570986,0.243,0.162,3.35701155334052e-20,3,"KDELR2"
2.05021579808073e-24,0.422103880662861,0.168,0.101,4.04671594225174e-20,3,"C12orf75"
3.18563091590621e-24,0.546770937686895,0.251,0.158,6.28779830181567e-20,3,"FLOT1"
1.72949749922139e-23,0.392046570496563,0.319,0.222,3.41368216396319e-19,3,"MRPL41"
1.9530453471266e-23,0.31800868687773,0.27,0.189,3.85492090615848e-19,3,"ZNF428"
2.62946252627271e-23,0.825602430541084,0.107,0.051,5.19003313435708e-19,3,"ZSCAN18"
2.79938862336911e-23,0.346456726681496,0.342,0.244,5.52543326480595e-19,3,"CMTM3"
2.80539250039181e-23,0.280759531304966,0.362,0.268,5.53728371727335e-19,3,"BANF1"
3.63563694458745e-23,0.675295927033787,0.114,0.059,7.1760202012267e-19,3,"THEM6"
4.21500186233582e-23,0.258414539944516,0.382,0.286,8.31957067587844e-19,3,"GABARAP"
4.79037507874974e-23,0.439814537382395,0.214,0.133,9.45524233043623e-19,3,"LGALS3"
5.0881357467284e-23,0.329870937504611,0.255,0.175,1.00429623368925e-18,3,"ORMDL2"
5.26575766379145e-23,0.500835173031016,0.265,0.173,1.03935524767916e-18,3,"HSPB1"
5.28538859809041e-23,0.343718444318336,0.288,0.201,1.04323000149108e-18,3,"FAAP20"
8.57625137643254e-23,0.265336536060137,0.293,0.21,1.69278049668025e-18,3,"MSH3"
2.62763508703394e-22,0.727554694239414,0.114,0.058,5.1864261347876e-18,3,"PLXDC1"
2.86271083201214e-22,0.450574545792844,0.33,0.228,5.65041864022557e-18,3,"CITED2"
3.29505825262933e-22,0.351871770948368,0.261,0.181,6.50378597903977e-18,3,"SLC25A39"
4.77096257170084e-22,0.431943171701966,0.297,0.203,9.41692592402313e-18,3,"PABPC4"
1.18958227891913e-21,0.361608925654203,0.259,0.176,2.34799750213058e-17,3,"RP5-1171I10.5"
1.47521473597041e-21,0.297695101690782,0.128,0.08,2.9117788458584e-17,3,"F2R"
1.76314508986349e-21,0.378407718120005,0.29,0.202,3.48009577837256e-17,3,"RGS19"
1.86054299378416e-21,0.528212964838648,0.163,0.096,3.67233976113118e-17,3,"MIB2"
4.51286638847731e-21,0.511642099853027,0.192,0.118,8.9074956775765e-17,3,"MDFIC"
4.83407648441296e-21,0.73771479094317,0.164,0.092,9.5415001649343e-17,3,"CALHM2"
9.6036358763672e-21,0.315338460883688,0.267,0.189,1.89556564927736e-16,3,"CLTB"
2.26033871302004e-20,0.38635505431578,0.338,0.242,4.46145655175895e-16,3,"POLD4"
2.3886567266485e-20,0.672459727951307,0.191,0.113,4.71473064705881e-16,3,"TMEM107"
2.56403313229327e-20,0.662102607912035,0.128,0.07,5.06088859652046e-16,3,"MID1IP1"
3.31708340395672e-20,0.582210294136867,0.155,0.091,6.54725922272977e-16,3,"PTPMT1"
3.43142308795286e-20,0.381799404738355,0.194,0.128,6.77294289100135e-16,3,"CRELD2"
6.64225701034566e-20,0.367453591813026,0.256,0.177,1.31104868870203e-15,3,"MPC1"
1.68041916261069e-19,0.541706758018795,0.179,0.109,3.31681134316097e-15,3,"EIF5AL1"
1.79743602214706e-19,0.252714186103382,0.265,0.191,3.54777922051387e-15,3,"RBMS1"
2.08534338867144e-19,0.523561699675272,0.111,0.062,4.11605078055969e-15,3,"DIS3L"
2.68669155242396e-19,0.464435433856532,0.184,0.117,5.3029917861744e-15,3,"PERP"
3.0230849034813e-19,0.414271813392326,0.212,0.141,5.9669649824914e-15,3,"FDX1"
3.14605796640825e-19,0.314891879154848,0.299,0.216,6.20968921409661e-15,3,"LAIR1"
4.29255142396879e-19,0.265409183973221,0.309,0.231,8.4726380006296e-15,3,"TMEM160"
4.61108367928303e-19,0.371104589170681,0.236,0.162,9.10135696616884e-15,3,"LINC00116"
5.21391451436154e-19,0.324210721262395,0.188,0.126,1.02912244684468e-14,3,"ZNF276"
5.50409244306066e-19,0.440562210213609,0.137,0.083,1.08639776641131e-14,3,"MYBL1"
6.25441130637288e-19,0.321487523557909,0.258,0.183,1.23449570365188e-14,3,"TKT"
8.3953722596265e-19,0.275774410201206,0.208,0.147,1.65707857660508e-14,3,"SMPD1"
9.81598029045048e-19,0.336049766258042,0.175,0.117,1.93747818972912e-14,3,"ZNF609"
1.2393354567083e-18,0.334565323706782,0.217,0.15,2.44620032445084e-14,3,"MRPL23"
1.66594610470047e-18,0.285729656035535,0.321,0.24,3.28824442145778e-14,3,"ARRB2"
1.70044933517561e-18,0.546467449862325,0.137,0.08,3.35634689776962e-14,3,"SDCCAG8"
2.56437321532539e-18,0.82358356561324,0.1,0.05,5.06155985240925e-14,3,"CARD19"
3.50552135088354e-18,0.452867039628507,0.218,0.145,6.91919804237392e-14,3,"TPD52"
3.52754127017788e-18,0.339176016377595,0.248,0.174,6.9626609590771e-14,3,"PSTPIP1"
5.36802669117783e-18,0.349485064064962,0.246,0.174,1.05954110830468e-13,3,"CLPP"
6.03744446876358e-18,0.58983554242318,0.119,0.068,1.19167078924455e-13,3,"KIF13B"
7.86405392517077e-18,0.43062041834177,0.185,0.12,1.55220696375021e-13,3,"GPR55"
1.6755981137818e-17,0.386616237666114,0.26,0.182,3.30729555698252e-13,3,"COA1"
1.88656043449029e-17,0.365438330677722,0.154,0.1,3.72369298559693e-13,3,"NAPRT"
2.11342925760036e-17,0.267079548538204,0.263,0.19,4.17148666865158e-13,3,"TYMP"
2.21534557782361e-17,0.339125352608699,0.313,0.229,4.37264910150824e-13,3,"FKBP2"
3.09204432455543e-17,0.475872995026965,0.196,0.128,6.10307708780751e-13,3,"HK1"
4.2016010903667e-17,0.279614312191822,0.268,0.198,8.29312023216578e-13,3,"ESD"
4.89479845297071e-17,0.378560848203992,0.19,0.127,9.66135318647358e-13,3,"SHARPIN"
6.869846694878e-17,0.272458793809314,0.183,0.126,1.35597034063502e-12,3,"RP5-1180E21.5"
7.53173988251542e-17,0.290333043060817,0.319,0.239,1.48661481801089e-12,3,"NDUFAF3"
7.62348157002892e-17,0.631810012285893,0.1,0.054,1.50472279229231e-12,3,"PLEC"
1.15854683596132e-16,0.263493397711204,0.19,0.133,2.28673974482045e-12,3,"MYADM"
1.17542577153276e-16,0.296080665980449,0.322,0.241,2.32005538785136e-12,3,"C8orf59"
1.57460108568298e-16,0.401902512771565,0.145,0.092,3.10794762292106e-12,3,"PECAM1"
1.63978197802685e-16,0.45223195530713,0.121,0.073,3.2366016682294e-12,3,"DHRS3"
1.96857548188581e-16,0.987696544457495,0.102,0.051,3.88557428614621e-12,3,"TNF"
2.65818427406926e-16,0.261199939013655,0.229,0.165,5.24672412015791e-12,3,"PILRB"
3.38104304429258e-16,0.402974205148084,0.188,0.126,6.6735027608247e-12,3,"CHST11"
4.82402681756618e-16,0.379763627020906,0.246,0.174,9.52166413251212e-12,3,"ZYX"
5.80755143541735e-16,0.554615266620347,0.138,0.083,1.14629450232268e-11,3,"TTC37"
7.83677193774093e-16,0.365255713683284,0.158,0.105,1.5468220450713e-11,3,"MALT1"
1.23856613768869e-15,0.358547967105447,0.197,0.135,2.44468184256993e-11,3,"SYTL1"
1.53274375499844e-15,0.287932922882087,0.2,0.142,3.02532962361592e-11,3,"C12orf65"
2.40268388557391e-15,0.346258751641744,0.177,0.12,4.74241745334579e-11,3,"AHSA1"
2.67525455278262e-15,0.450636530481941,0.164,0.106,5.28041743628233e-11,3,"MT1F"
2.81986813656086e-15,0.343096112166352,0.267,0.194,5.56585572794383e-11,3,"RNASEH2B"
3.23779877716541e-15,0.390230485972321,0.198,0.135,6.39076722636908e-11,3,"VPS26A"
3.85320777715084e-15,0.451693380491903,0.155,0.1,7.60546151054034e-11,3,"UBE2E1"
4.52954601606472e-15,0.261007439039354,0.217,0.159,8.94041792650854e-11,3,"MAP7D1"
5.60021224797265e-15,0.250860678120824,0.259,0.193,1.10536989350484e-10,3,"PSD4"
6.0115804252053e-15,0.408178485748863,0.16,0.106,1.18656574432702e-10,3,"EIF4A3"
6.57895742975849e-15,0.299808817299709,0.214,0.154,1.29855461748573e-10,3,"TRADD"
7.10160137599639e-15,0.392735314091979,0.224,0.157,1.40171407959417e-10,3,"PDCD5"
8.95854498466e-15,0.304172171853483,0.139,0.093,1.76823760907219e-10,3,"RRAGA"
9.29679239609838e-15,0.482600573407995,0.112,0.067,1.8350008831419e-10,3,"SQLE"
1.1174161006122e-14,0.447193745640318,0.137,0.088,2.20555589938837e-10,3,"LIX1L"
1.81484271562051e-14,0.620109045679708,0.125,0.074,3.58213655209177e-10,3,"TMBIM1"
2.25521130114616e-14,0.357293359109554,0.118,0.077,4.45133606620229e-10,3,"RDH14"
2.60372005626901e-14,0.317687104234116,0.151,0.103,5.13922264706377e-10,3,"RBM42"
2.92599741526119e-14,0.578206192051762,0.111,0.065,5.77533369824253e-10,3,"INADL"
5.29193075742923e-14,0.262294466332636,0.191,0.139,1.04452129290138e-09,3,"C18orf32"
7.75051867336101e-14,0.298347864621991,0.226,0.166,1.529797375748e-09,3,"FAM50A"
1.2221865943513e-13,0.475732853330469,0.126,0.079,2.41235189993059e-09,3,"ZNF511"
1.43864204884547e-13,0.37056045133812,0.274,0.201,2.83959167601119e-09,3,"ITGB1BP1"
1.57503993898073e-13,0.310356916836913,0.176,0.124,3.10881383156017e-09,3,"HTATSF1"
1.68572978190971e-13,0.300164232035861,0.129,0.087,3.3272934435334e-09,3,"LRRC47"
1.71773646592915e-13,0.380966524094521,0.152,0.102,3.39046823645096e-09,3,"SKIL"
1.85716782765892e-13,0.67814471569127,0.16,0.101,3.66567785823317e-09,3,"CCL4L2"
1.88252126276545e-13,0.281641080713754,0.141,0.097,3.71572046844644e-09,3,"MED11"
2.02760939705785e-13,0.344067288457478,0.191,0.136,4.00209542791278e-09,3,"NUDT16L1"
2.18198851888682e-13,0.572762794399218,0.135,0.084,4.30680893857881e-09,3,"RCBTB2"
2.30592327648579e-13,0.336160207686445,0.21,0.151,4.55143136312764e-09,3,"CCT5"
2.71279594142374e-13,0.45989641073617,0.138,0.088,5.35451662918218e-09,3,"GIMAP5"
3.35928259568218e-13,0.401568097294229,0.158,0.106,6.63055198735748e-09,3,"ORAI2"
3.82135269990252e-13,0.547547972133149,0.113,0.068,7.54258595906758e-09,3,"MVB12B"
3.88590842002932e-13,0.281044633398773,0.217,0.158,7.67000603945387e-09,3,"MANF"
4.35384842323314e-13,0.28491472321669,0.132,0.09,8.59362601777757e-09,3,"STK25"
5.10142695462989e-13,0.286208264663693,0.142,0.099,1.00691965230485e-08,3,"NSMCE3"
5.12138287055891e-13,0.331909145888226,0.187,0.133,1.01085855099092e-08,3,"CYB5R3"
6.5272367518124e-13,0.671783182478012,0.12,0.071,1.28834599007273e-08,3,"SEPT11"
1.23661325389215e-12,0.254785032808223,0.137,0.097,2.44082724053233e-08,3,"ENOPH1"
1.52464105802443e-12,0.348411464877272,0.203,0.145,3.00933652032861e-08,3,"BCL7B"
1.63977672306287e-12,0.250898731029162,0.165,0.119,3.2365912959815e-08,3,"NENF"
1.91547102168614e-12,0.294483627110965,0.187,0.135,3.7807567026041e-08,3,"ANAPC13"
2.06721846018714e-12,0.259263871657405,0.213,0.159,4.08027579671739e-08,3,"DIP2A"
2.4058567256571e-12,0.37364240087394,0.113,0.074,4.74868000510198e-08,3,"GALNT11"
3.28399615908836e-12,0.270581886272944,0.106,0.071,6.4819516188086e-08,3,"MAN2B2"
3.5962064454321e-12,0.482024679594383,0.161,0.107,7.09819228199388e-08,3,"ATIC"
3.98969684345091e-12,0.355786285426514,0.101,0.064,7.87486362960341e-08,3,"MZB1"
4.82573984259918e-12,0.272448485759041,0.178,0.13,9.52504530132227e-08,3,"SPNS3"
4.85609615371878e-12,0.270511738066185,0.135,0.094,9.58496258821013e-08,3,"FCF1"
5.03710715634087e-12,0.601579188344094,0.105,0.063,9.94224210518561e-08,3,"RP11-47L3.1"
1.16665171580616e-11,0.27712363508338,0.226,0.168,2.30273715665819e-07,3,"HINT2"
1.38743528687272e-11,0.303401555511531,0.116,0.079,2.73851976922938e-07,3,"TMEM203"
1.7499744601403e-11,0.308277043538673,0.136,0.094,3.45409958942493e-07,3,"ALDOC"
1.90151008073399e-11,0.284432962925061,0.133,0.093,3.75320059735275e-07,3,"SCOC"
2.02903081635278e-11,0.489328342507869,0.116,0.073,4.00490102531711e-07,3,"CHD7"
2.34899263089166e-11,0.291766889151769,0.14,0.098,4.63644165485396e-07,3,"PPIH"
2.56036235113621e-11,0.309534740224166,0.146,0.102,5.05364320867264e-07,3,"USP20"
3.54586290088556e-11,0.266637776771973,0.162,0.117,6.99882419376792e-07,3,"BAG1"
3.5522923344419e-11,0.289841025928103,0.186,0.135,7.01151460972142e-07,3,"WDR74"
4.16741253422622e-11,0.587800443162055,0.122,0.076,8.22563886005571e-07,3,"ACOT7"
6.56911407989024e-11,0.391503508032052,0.109,0.072,1.29661173708874e-06,3,"PLCL2"
6.77738889432806e-11,0.691604444348731,0.102,0.06,1.33772101996247e-06,3,"MAP3K13"
8.15045797259078e-11,0.26310297084003,0.136,0.098,1.60873739462997e-06,3,"MICU2"
9.34252472422691e-11,0.334132908270018,0.151,0.105,1.84402753006791e-06,3,"NME1"
1.1188694608166e-10,0.261187540862736,0.184,0.137,2.20842454175981e-06,3,"ILK"
1.14492186949681e-10,0.252442415993269,0.194,0.145,2.2598467860128e-06,3,"C14orf1"
1.14699884430807e-10,0.564339018865996,0.134,0.087,2.26394631889527e-06,3,"MRPL40"
1.27348311570194e-10,0.328852532302587,0.126,0.087,2.51360097377249e-06,3,"TMEM128"
1.33286545669356e-10,0.503931386007243,0.116,0.074,2.63080983842175e-06,3,"AGPAT2"
1.43727205062867e-10,0.458795211078879,0.107,0.069,2.83688757353087e-06,3,"COCH"
1.90987045749469e-10,0.256904690429965,0.118,0.083,3.76970230900302e-06,3,"GCLM"
2.65614250214596e-10,0.280458366751214,0.127,0.09,5.2426940707357e-06,3,"ILKAP"
2.68862342796668e-10,0.537744328750603,0.1,0.062,5.30680492212062e-06,3,"COMTD1"
3.37481124644714e-10,0.283174194005371,0.123,0.087,6.66120243823737e-06,3,"ARMC10"
4.11491662602344e-10,0.540322671617567,0.101,0.062,8.12202243644507e-06,3,"CYB5A"
4.92633218329797e-10,0.253702383483614,0.224,0.172,9.72359446339353e-06,3,"FUNDC2"
5.35421109546807e-10,0.337502632228915,0.146,0.102,1.05681418602349e-05,3,"PRNP"
5.91724998263588e-10,0.446813089862314,0.108,0.069,1.16794680157267e-05,3,"GNGT2"
5.97506333256871e-10,0.344621634364009,0.1,0.067,1.17935800058241e-05,3,"SUPV3L1"
8.11551436499587e-10,0.414474510764639,0.169,0.119,1.60184022536289e-05,3,"VKORC1"
1.10607770762621e-09,0.260937723030381,0.154,0.114,2.18317617931261e-05,3,"MAPKAPK3"
1.22126197440283e-09,0.295340068690916,0.157,0.115,2.4105268850763e-05,3,"PPA2"
1.30588277634471e-09,0.262271399389134,0.138,0.1,2.57755142394919e-05,3,"ATP6AP1"
1.38987375594265e-09,0.285222482597854,0.137,0.098,2.74333281947961e-05,3,"CCR5"
1.42637155699103e-09,0.329119294437113,0.157,0.113,2.8153721791889e-05,3,"DUSP23"
1.51188972515662e-09,0.382878482444934,0.137,0.096,2.98416793951413e-05,3,"FAM134A"
2.27115868568395e-09,0.342433385566664,0.161,0.116,4.48281301380298e-05,3,"LINC00998"
2.87064680792874e-09,0.252425196450206,0.151,0.111,5.66608266948975e-05,3,"ME2"
3.05543102848617e-09,0.254317799101506,0.21,0.16,6.030809764026e-05,3,"ESYT1"
4.22852849241276e-09,0.409032080815736,0.107,0.072,8.34626953832431e-05,3,"NDUFAF4"
6.49677269248303e-09,0.308330605723678,0.132,0.093,0.00012823329940423,3,"SEC13"
9.00739490222429e-09,0.266805103486034,0.16,0.12,0.000177787960580103,3,"CCS"
9.32032415914896e-09,0.296656266825129,0.119,0.085,0.000183964558253282,3,"GLRX5"
9.35032427365489e-09,0.440181240084543,0.112,0.075,0.0001845567005134,3,"DDAH2"
1.11930330454274e-08,0.321824163528859,0.1,0.069,0.000220928086250647,3,"PRAF2"
1.18707341114525e-08,0.311250688487188,0.115,0.081,0.00023430454989185,3,"TMEM43"
1.31151345278667e-08,0.48410600341938,0.1,0.065,0.000258866525311032,3,"FMNL3"
1.55984113664481e-08,0.292254778277912,0.12,0.086,0.000307881443550952,3,"CHRAC1"
1.93296518505188e-08,0.309546943113772,0.196,0.148,0.000381528668225541,3,"SMIM19"
2.93302764698017e-08,0.251026264163346,0.122,0.088,0.000578920996960946,3,"HEXB"
3.28602834229291e-08,0.346414437899965,0.114,0.08,0.000648596274201775,3,"CDKN2D"
3.72779765676004e-08,0.254961449017238,0.1,0.071,0.000735792701491298,3,"ZFYVE28"
3.9783974287691e-08,0.280780239972352,0.185,0.141,0.000785256084490444,3,"C11orf73"
5.72856928660615e-08,0.279790642657446,0.136,0.1,0.00113070500579032,3,"PLEKHA2"
6.05633190638633e-08,0.354701603275233,0.12,0.084,0.00119539879168253,3,"CD151"
7.83246467898812e-08,0.290824619267673,0.135,0.099,0.00154597187833868,3,"SRPRB"
1.2829525764139e-07,0.38925868530143,0.13,0.092,0.00253229179532576,3,"TRPV2"
1.9598365760762e-07,0.320377196532117,0.146,0.108,0.00386832543385921,3,"INSIG1"
2.03446376476519e-07,0.34878611659661,0.108,0.076,0.00401562457889352,3,"USP5"
2.53045106813028e-07,0.28690055358816,0.104,0.075,0.00499460431827554,3,"SPSB2"
3.84139338712964e-07,0.276243128671842,0.111,0.081,0.00758214226751649,3,"PNPLA2"
4.63807568440054e-07,0.349039303092068,0.142,0.104,0.00915463378586978,3,"MVD"
5.19426700883881e-07,0.275334281308566,0.11,0.079,0.010252444222046,3,"CYSTM1"
5.8230735524515e-07,0.34239603183664,0.112,0.08,0.0114935825778288,3,"PPP2R2B"
7.722316607316e-07,0.280356814093586,0.163,0.125,0.0152423085195203,3,"GNL3"
8.02273540293684e-07,0.265197311820661,0.137,0.103,0.0158352751383167,3,"MRPL14"
1.05994828265601e-06,0.295229309149948,0.113,0.083,0.0209212592030643,3,"DYNC1LI1"
1.60449574296727e-06,0.350914599674945,0.116,0.083,0.031669536974688,3,"MRPL48"
1.62707479207474e-06,0.374520743914387,0.1,0.07,0.0321152022459713,3,"RP11-345J4.5"
1.67015571459037e-06,0.251759851176517,0.117,0.089,0.0329655334945846,3,"NIPSNAP1"
4.35739709403082e-06,0.328042792190997,0.158,0.12,0.0860063038419803,3,"RPA1"
1.1008276421773e-05,0.272381051134636,0.113,0.086,0.217281360012956,3,"NXT1"
1.32514129912752e-05,0.380930914757804,0.102,0.073,0.261556389621791,3,"NDUFAF2"
1.5639336163712e-05,0.270333856901994,0.101,0.075,0.308689217199347,3,"LDLR"
1.88380356278592e-05,0.275051435923203,0.14,0.108,0.371825147222684,3,"ATG3"
4.19757332161832e-05,0.315087734344408,0.101,0.074,0.828517022221024,3,"ARCN1"
5.25941289840999e-05,0.261681756758659,0.103,0.077,1,3,"CEP290"
7.9011867550763e-05,0.252935486564992,0.108,0.082,1,3,"AGAP2"
8.27380214050294e-05,0.268449394976848,0.114,0.088,1,3,"TFPT"
0.000101455523385272,0.357878697083593,0.111,0.082,1,3,"CSRP1"
0.000173545534710824,0.279455420666933,0.112,0.086,1,3,"SLC35A4"
0.000203318856314214,0.295692587937469,0.123,0.094,1,3,"TIMM9"
0,2.69804796834136,0.887,0.211,0,4,"IFITM1"
0,1.62050288408319,0.829,0.308,0,4,"RPS4Y1"
0,1.79480328348045,0.883,0.426,0,4,"CRIP1"
0,1.68233834329674,0.811,0.384,0,4,"S100A11"
0,0.966752366582935,0.99,0.595,0,4,"AC090498.1"
0,1.79830917482775,0.987,0.688,0,4,"S100A4"
0,1.29702541146907,0.909,0.631,0,4,"CKLF"
0,1.37783709753362,0.964,0.696,0,4,"S100A6"
0,1.23009817058902,0.932,0.678,0,4,"CLIC1"
0,1.2049287911684,0.979,0.824,0,4,"MYL12A"
0,1.11073818818474,0.983,0.843,0,4,"CORO1A"
0,1.50454854344481,0.99,0.855,0,4,"SH3BGRL3"
0,1.22420963819382,0.989,0.857,0,4,"MYL6"
0,1.00325464251739,0.99,0.903,0,4,"CFL1"
0,1.11302508195744,0.998,0.916,0,4,"CD52"
0,1.10127622338886,0.992,0.947,0,4,"ACTG1"
0,1.20632352435801,1,0.993,0,4,"ACTB"
0,0.93478914559021,1,0.999,0,4,"TMSB4X"
2.92900007945508e-312,1.73928489982134,0.725,0.278,5.78126035682844e-308,4,"EMP3"
1.14192068655981e-279,1.48259118936582,0.779,0.354,2.25392305113176e-275,4,"ANXA1"
2.00805018122474e-278,1.25689067310024,0.86,0.531,3.96348944770139e-274,4,"ALOX5AP"
8.02584596549554e-272,1.83000587415382,0.688,0.272,1.58414147666951e-267,4,"GZMB"
9.476031905109e-258,0.787563162958362,0.966,0.867,1.87037917743042e-253,4,"ARHGDIB"
1.8696969451278e-245,2.3994878596085,0.197,0.009,3.69040783029325e-241,4,"REG1A"
5.72113588852784e-242,1.10277136803014,0.853,0.589,1.12923780167762e-237,4,"ENO1"
8.70748144238032e-237,2.36581422457109,0.359,0.063,1.71868268709703e-232,4,"IFITM3"
1.52577157435274e-230,0.794537053530022,0.986,0.896,3.01156793345744e-226,4,"TRAC"
2.05080846784823e-226,1.92212533724642,0.455,0.116,4.04788575383883e-222,4,"HNRNPA1L2"
3.40743891903145e-224,1.1125873052253,0.85,0.524,6.72560293838427e-220,4,"IFITM2"
1.06233884538206e-223,2.10846752553386,0.469,0.136,2.09684441301512e-219,4,"CISH"
6.71470349900194e-222,0.967896196569845,0.893,0.651,1.325348176633e-217,4,"MYL12B"
3.30556812140962e-221,0.522922844230514,0.999,0.987,6.5245303580383e-217,4,"RPL18A"
3.95827389220819e-218,0.726332224976492,0.992,0.877,7.81284100844052e-214,4,"IL32"
8.24553811723745e-212,1.5365136523252,0.619,0.257,1.62750431358033e-207,4,"SMDT1"
1.62898033204299e-205,1.68571825075603,0.558,0.205,3.21528137938646e-201,4,"ANXA2"
1.02257992080187e-203,1.98239842672414,0.477,0.147,2.01836824767873e-199,4,"CREM"
2.2770161914064e-195,0.458480971976047,1,0.996,4.49437455859796e-191,4,"RPL10"
3.16126913375542e-192,0.732802703879851,0.946,0.824,6.23971301620645e-188,4,"ARPC2"
1.0114296830421e-191,2.63057911291343,0.262,0.037,1.9963599083885e-187,4,"CTC-479C5.12"
4.03574485288968e-189,0.598122833624045,0.998,0.968,7.96575319063364e-185,4,"TMSB10"
8.65185457717087e-189,0.84554788879657,0.91,0.612,1.70770305644199e-184,4,"NKG7"
3.1275744891187e-181,1.01103121766111,0.82,0.532,6.17320652662249e-177,4,"PPP1CA"
2.76879669672203e-178,0.333420379283687,1,1,5.46505091998995e-174,4,"B2M"
2.44009520142413e-177,0.69868886810143,0.983,0.893,4.81625990857096e-173,4,"GAPDH"
4.9987040174558e-173,1.45863182396064,0.583,0.252,9.86644198965426e-169,4,"CAPG"
1.18686000169258e-168,2.05028948696476,0.37,0.098,2.34262427134082e-164,4,"TIMP1"
7.55033622162234e-167,0.501868981813789,0.996,0.971,1.49028536342382e-162,4,"RPL8"
4.62476093356458e-166,1.03271481023319,0.788,0.499,9.12835313066976e-162,4,"PSME2"
8.05695306310451e-164,1.07606540332977,0.133,0.006,1.59028139559557e-159,4,"APOA4"
2.82034629293502e-163,0.390817288216829,1,0.998,5.56679951299513e-159,4,"RPLP1"
9.56397183364301e-163,0.741990730225973,0.917,0.757,1.88773676052446e-158,4,"ARPC1B"
3.05863798201773e-161,0.433604065349474,0.999,0.984,6.0371396489066e-157,4,"RPL15"
2.48764249653694e-160,3.49795431423749,0.18,0.017,4.91010875966461e-156,4,"CLU"
1.9134976774777e-157,1.01180370123364,0.785,0.511,3.77686171580548e-153,4,"TPI1"
8.96336327346138e-156,0.954468120889454,0.793,0.518,1.76918864291581e-151,4,"APRT"
1.40875250365543e-154,1.34884808703977,0.575,0.262,2.78059569171509e-150,4,"PSMB10"
5.03375798055036e-154,0.426593126253607,1,0.99,9.9356315020103e-150,4,"RPS14"
6.55351979643304e-147,1.07812196605443,0.704,0.397,1.29353373741995e-142,4,"PKM"
8.4974245604763e-147,2.18768151620552,0.151,0.013,1.67722165974681e-142,4,"FABP1"
3.62019217262923e-144,1.43676135931135,0.479,0.184,7.14553531033557e-140,4,"PLP2"
6.89039564130057e-141,0.616404517068574,0.948,0.828,1.36002629167991e-136,4,"ATP5L"
3.32136228866654e-140,1.26937901481552,0.588,0.289,6.55570488537002e-136,4,"SIT1"
2.20671845416906e-139,0.431549619772793,0.996,0.974,4.35562088483888e-135,4,"RPS9"
4.00272561602162e-139,1.20680362398285,0.123,0.007,7.90057982090348e-135,4,"APOC3"
2.13933251375748e-138,0.377994388305181,1,0.997,4.22261451565451e-134,4,"RPS19"
7.46126305231573e-138,0.525954689834505,0.982,0.91,1.47270410126608e-133,4,"SERF2"
3.86799481731178e-137,0.955582123538271,0.743,0.463,7.63464817040998e-133,4,"VAMP8"
2.24307255980889e-135,0.967782849625051,0.733,0.443,4.42737661855079e-131,4,"LAT"
2.5695258222787e-135,0.683459945930745,0.936,0.776,5.0717300680137e-131,4,"HCST"
5.92558059490796e-135,0.962369353309674,0.733,0.447,1.16959109782293e-130,4,"S100A10"
3.58018321495641e-134,1.76118054385194,0.3,0.079,7.06656562968096e-130,4,"UQCRHL"
3.16496814584421e-133,0.727947265667556,0.883,0.684,6.2470141262673e-129,4,"ARPC3"
6.37665563324358e-133,1.02630450056123,0.688,0.405,1.25862428888962e-128,4,"POMP"
1.47515215723078e-132,2.03274611011474,0.136,0.011,2.91165532794212e-128,4,"PRAP1"
1.08649929292482e-131,1.4170933759168,0.47,0.19,2.14453230437501e-127,4,"GLIPR2"
2.17435638527742e-130,0.849967450234844,0.795,0.557,4.29174463326058e-126,4,"CAP1"
