"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.59042028043714e-38,1.01697103649463,0.344,0.138,3.13917154952683e-34,15,"RNF166"
1.72337950665421e-38,2.00626085510559,0.151,0.027,3.40160647023408e-34,15,"IKZF2"
1.887559333241e-38,2.89084548189755,0.12,0.014,3.72566461195109e-34,15,"PLPP1"
2.08090403183385e-38,2.42476899733769,0.151,0.024,4.10728837803364e-34,15,"MPST"
2.55791254107859e-38,0.891415719027494,0.61,0.331,5.04880777358092e-34,15,"JAK1"
4.23754740860237e-38,0.917184612089714,0.567,0.295,8.36407107509937e-34,15,"MIF"
4.63528052301444e-38,0.567159712477073,0.851,0.592,9.14911669632591e-34,15,"LCK"
5.2151648205276e-38,1.42263160489472,0.289,0.094,1.02936923227574e-33,15,"MAPK1"
5.2831324309685e-38,1.36272247222793,0.293,0.098,1.04278467922456e-33,15,"PLEKHA2"
1.05310169559532e-37,1.16599942168888,0.4,0.166,2.07861212676604e-33,15,"MAF1"
1.31163583140856e-37,1.14640394901821,0.413,0.174,2.58890680403421e-33,15,"GRAMD1A"
2.10050118611093e-37,1.18367964245297,0.416,0.177,4.14596924114575e-33,15,"VASP"
8.04469482253379e-37,0.733035564437468,0.552,0.296,1.58786186407172e-32,15,"ATP5D"
8.21564123802561e-37,3.24624875254174,0.107,0.01,1.62160326756149e-32,15,"LAYN"
8.26366718161428e-37,0.704344497532036,0.692,0.417,1.63108262830703e-32,15,"LCP1"
1.03048847876795e-36,0.789704273948018,0.58,0.313,2.03397815939218e-32,15,"MYO1F"
1.57239778359228e-36,0.878225763682171,0.606,0.334,3.10359874525443e-32,15,"OSTF1"
2.21289850537591e-36,0.623126986075095,0.442,0.217,4.36781906991098e-32,15,"CTD-3252C9.4"
3.51865476389269e-36,1.19171068902562,0.3,0.109,6.94512077297139e-32,15,"PTGER2"
4.7172799637738e-36,0.869984441533188,0.501,0.25,9.31096719249673e-32,15,"CSRNP1"
6.24691391700526e-36,0.942687616775067,0.499,0.247,1.2330158689385e-31,15,"ANXA11"
9.6690921416021e-36,0.665082314392136,0.737,0.467,1.90848540690942e-31,15,"DDX3X"
1.02970684747554e-35,1.22015335319918,0.306,0.112,2.03243537554721e-31,15,"RASGEF1B"
1.35504936882229e-35,1.77747510302256,0.179,0.041,2.67459644418143e-31,15,"GFOD1"
1.52193108166763e-35,0.442249656905703,0.982,0.911,3.00398756899556e-31,15,"CD3D"
2.55357115613733e-35,1.22867827409931,0.348,0.136,5.04023874798386e-31,15,"PITPNC1"
2.64420343828134e-35,0.814008175320058,0.438,0.212,5.2191287464797e-31,15,"INPP5D"
3.02564572875315e-35,0.730908398088208,0.6,0.339,5.97201953941298e-31,15,"ACTR2"
5.23883971563423e-35,1.9696594391747,0.19,0.044,1.03404218307188e-30,15,"UBE2M"
6.13412024100977e-35,1.4385503115044,0.243,0.075,1.21075265317051e-30,15,"SYTL2"
7.01529049059173e-35,0.752459100417596,0.44,0.219,1.384678037033e-30,15,"ZAP70"
7.84113066705704e-35,1.0398367815684,0.411,0.182,1.54768237106372e-30,15,"KIF5B"
8.51525728475019e-35,0.601249629948898,0.689,0.425,1.68074148286399e-30,15,"TAPBP"
9.26974958201964e-35,0.739175515761868,0.591,0.331,1.82966317249904e-30,15,"CMPK1"
1.09333097668015e-34,1.25586628558887,0.337,0.13,2.15801668177128e-30,15,"PPM1B"
1.25305194916992e-34,0.934425083903411,0.525,0.269,2.47327393727158e-30,15,"NCOR1"
1.36601617965158e-34,0.820983227306547,0.527,0.275,2.69624273539628e-30,15,"JTB"
1.46210040273683e-34,0.991858736322824,0.414,0.187,2.88589377492195e-30,15,"RASAL3"
1.597885294215e-34,0.837660368768437,0.49,0.248,3.15390599372157e-30,15,"KRT10"
2.20952243831634e-34,0.347441919175318,1,0.991,4.3611553887488e-30,15,"ACTB"
4.86036997290684e-34,0.482369201718702,0.829,0.58,9.59339825252353e-30,15,"MCL1"
5.00147603681688e-34,1.22121679546268,0.361,0.145,9.87191340146917e-30,15,"LNPEP"
6.70710447693981e-34,1.80093120827917,0.171,0.039,1.32384828165838e-29,15,"MLF1"
8.17377571721108e-34,0.830077375472188,0.486,0.246,1.61333985106312e-29,15,"IDI1"
8.86302993000829e-34,0.463041539679713,0.762,0.51,1.74938484758504e-29,15,"TRA2B"
1.10566929834688e-33,2.5214250642188,0.134,0.021,2.18237006107707e-29,15,"ISYNA1"
1.29716954977496e-33,0.682982029167442,0.715,0.452,2.56035325734582e-29,15,"PDCD4"
1.73168420872166e-33,1.07441463044325,0.438,0.204,3.41799829117481e-29,15,"CDV3"
2.62848215776211e-33,1.25566258587853,0.331,0.128,5.18809808299086e-29,15,"NCOA7"
3.16420954213686e-33,1.28552892864455,0.284,0.102,6.24551679426973e-29,15,"SIPA1"
3.28920256804894e-33,0.940580261005759,0.411,0.19,6.492228028815e-29,15,"PDIA6"
3.67101990508809e-33,1.33206418849018,0.317,0.118,7.24585908866287e-29,15,"SURF1"
3.74433633313473e-33,1.23057989925796,0.331,0.129,7.39057105434133e-29,15,"TMX4"
7.30802147305118e-33,0.6389458977708,0.624,0.369,1.44245727835084e-28,15,"GZMM"
8.99513789878493e-33,0.394557429365604,0.484,0.28,1.77546031846217e-28,15,"YWHAQ"
9.40273216692079e-33,0.751909980886592,0.473,0.246,1.85591127510683e-28,15,"CTSD"
9.47063925999035e-33,0.680387199867228,0.573,0.325,1.8693147771369e-28,15,"UBE2D2"
9.70285948731103e-33,1.10736252960754,0.267,0.093,1.91515040560545e-28,15,"ATF3"
1.09133604519515e-32,0.863665150774837,0.448,0.22,2.15407908600619e-28,15,"RTF1"
1.26594992620524e-32,1.82254484287347,0.215,0.059,2.49873196434389e-28,15,"GNPTAB"
1.41770483160542e-32,0.565323004252936,0.803,0.554,2.79826579662277e-28,15,"TMBIM6"
2.83297246508402e-32,1.07709724165007,0.39,0.173,5.59172105158285e-28,15,"RALY"
3.63566776813776e-32,1.39955330363368,0.254,0.084,7.1760810407503e-28,15,"GPR18"
6.21601076422668e-32,0.598315973077304,0.593,0.349,1.22691620464306e-27,15,"HNRNPU"
7.23986687976852e-32,1.0638822206715,0.352,0.151,1.42900492472871e-27,15,"C7orf50"
7.2651786134698e-32,1.65767373775812,0.195,0.052,1.43400095472667e-27,15,"CCR9"
7.43959040012821e-32,0.600905993762223,0.606,0.362,1.46842635317731e-27,15,"DRAP1"
8.00683571760661e-32,1.02295406427917,0.42,0.196,1.58038923394119e-27,15,"SCML4"
8.12974100453298e-32,0.948412651938061,0.354,0.155,1.60464827947472e-27,15,"DUSP10"
8.46639609326849e-32,1.47224154457495,0.21,0.062,1.67109726088934e-27,15,"GALNT1"
1.03265897768866e-31,0.745974284910056,0.582,0.33,2.03826229016188e-27,15,"TSPYL2"
1.07139259237605e-31,1.21993935318521,0.32,0.126,2.11471469883185e-27,15,"COMMD7"
1.10768445095457e-31,0.965033033392063,0.483,0.244,2.18634756929413e-27,15,"WHSC1L1"
1.11326670131926e-31,0.522488006009604,0.748,0.497,2.19736581506396e-27,15,"BTG2"
1.11613947321794e-31,0.887386452394963,0.379,0.175,2.20303609223758e-27,15,"CSNK1D"
1.13290791285699e-31,1.42211182859822,0.25,0.083,2.23613363839713e-27,15,"TCIRG1"
1.15363843560956e-31,2.59569620477852,0.131,0.021,2.27705154420615e-27,15,"ABHD15"
1.20155852582894e-31,0.697321181112619,0.575,0.329,2.37163621828117e-27,15,"PRDX5"
1.57200778349543e-31,0.749875035632633,0.523,0.284,3.10282896306329e-27,15,"CDKN1B"
1.66426796177009e-31,1.14708822109669,0.308,0.122,3.28493210294181e-27,15,"PKN1"
2.03982663938948e-31,0.685549393554219,0.661,0.406,4.02620982082695e-27,15,"MYADM"
2.05540623205215e-31,1.50481734832159,0.232,0.073,4.05696082082453e-27,15,"SH3BP1"
2.15376602377778e-31,1.12044983179711,0.333,0.137,4.25110337773258e-27,15,"SRSF9"
2.37977259179454e-31,0.537748008630175,0.797,0.553,4.69719514168406e-27,15,"FYN"
3.17393298216271e-31,1.31766632721606,0.26,0.089,6.26470892019277e-27,15,"MT-ATP8"
3.32932219998552e-31,1.82281817419381,0.197,0.052,6.57141615833143e-27,15,"STARD3NL"
4.22231725308977e-31,1.72186333412118,0.203,0.055,8.3340097941486e-27,15,"AP2A1"
4.81424625142566e-31,1.43828454757751,0.263,0.089,9.50235925106398e-27,15,"MYO9B"
5.49907874235819e-31,0.565948353372534,0.584,0.347,1.08540816216666e-26,15,"TERF2IP"
5.64560830442449e-31,0.530071968258643,0.63,0.385,1.11433016712731e-26,15,"RP11-347P5.1"
6.33593644088086e-31,0.627349144890094,0.285,0.125,1.25058713470106e-26,15,"CXCR6"
6.43942197061064e-31,0.961625286991506,0.343,0.149,1.27101310855913e-26,15,"SMG1"
6.96857590886326e-31,1.03811199606357,0.348,0.149,1.37545751289143e-26,15,"CHST12"
7.29121385248087e-31,1.17472498146431,0.324,0.132,1.43913979020267e-26,15,"DOCK10"
7.64496988524596e-31,1.66340155142129,0.186,0.049,1.50896415594985e-26,15,"MMP25-AS1"
7.87491267338119e-31,1.03033307850046,0.333,0.141,1.55435026347198e-26,15,"GRK6"
7.93091258916338e-31,0.583454161461673,0.621,0.378,1.56540352684907e-26,15,"PPP1CA"
8.73378426821723e-31,1.90681274160126,0.158,0.035,1.72387433886072e-26,15,"SLC12A6"
1.19684381429614e-30,0.59617558632675,0.608,0.367,2.36233032065772e-26,15,"DDX17"
1.38809167318746e-30,1.17498463400462,0.313,0.124,2.7398153445374e-26,15,"RANBP2"
1.47041014329612e-30,0.965075187254374,0.446,0.219,2.90229554083789e-26,15,"VPS37B"
1.67833845215308e-30,0.903866632221149,0.295,0.124,3.31270443685975e-26,15,"ATXN2L"
2.4913894765043e-30,0.620051446285478,0.413,0.219,4.91750454872418e-26,15,"SNX3"
2.95981572383006e-30,0.764228144741003,0.484,0.258,5.84208427569576e-26,15,"KTN1"
2.99353658692022e-30,0.678765030797597,0.635,0.387,5.90864251526313e-26,15,"SYTL3"
4.40403629565073e-30,1.04823018840004,0.387,0.176,8.6926868403554e-26,15,"HERPUD2"
5.04584215699352e-30,1.64414819547521,0.171,0.044,9.95948324947381e-26,15,"CD151"
5.263802574132e-30,0.987635816343631,0.449,0.223,1.03896935208217e-25,15,"P4HB"
5.2655539892835e-30,0.983802293136362,0.366,0.166,1.03931504640478e-25,15,"NAA50"
6.25822699438249e-30,0.621829375498834,0.597,0.357,1.23524884415122e-25,15,"SFPQ"
6.78002339970031e-30,0.526490282051913,0.661,0.42,1.33824101863285e-25,15,"SERP1"
7.46497624663198e-30,1.52006625416386,0.203,0.06,1.47343701156022e-25,15,"P2RX4"
8.56931182013466e-30,0.471381494578185,0.488,0.284,1.69141076705818e-25,15,"ODF2L"
1.03630886752258e-29,0.87098576299649,0.37,0.174,2.04546644271607e-25,15,"PRKACB"
1.03837747844391e-29,2.2753422609227,0.142,0.028,2.04954946695259e-25,15,"NUDT14"
1.178761970482e-29,0.904221303957997,0.433,0.215,2.32664037733738e-25,15,"TIPARP"
1.76734364050663e-29,1.08831600194851,0.344,0.147,3.48838287763199e-25,15,"PFKFB3"
1.81342538773988e-29,1.49430341788262,0.21,0.064,3.57933903032098e-25,15,"MAFF"
1.94433116865431e-29,0.276107587237776,0.877,0.666,3.83772086068989e-25,15,"ARPC1B"
2.86563875340946e-29,1.26676645036439,0.247,0.087,5.65619777147959e-25,15,"PQLC3"
2.98804800258631e-29,0.624719839714463,0.551,0.32,5.89780914750485e-25,15,"PTP4A2"
3.29414230465757e-29,1.28300947913668,0.274,0.103,6.5019780809331e-25,15,"SLC25A39"
4.02866014004696e-29,1.85323396509391,0.138,0.029,7.9517693844247e-25,15,"HAVCR2"
4.03721276268768e-29,0.750651184481544,0.407,0.205,7.96865055099294e-25,15,"TMC6"
4.12702312868703e-29,0.884747027436428,0.389,0.186,8.14591825140245e-25,15,"TBCC"
4.39436092699194e-29,0.707816310013493,0.483,0.261,8.6735895976967e-25,15,"LIMS1"
4.49414574966337e-29,0.98543185993012,0.354,0.159,8.87054488068556e-25,15,"VCP"
4.99350065568477e-29,1.63340614549671,0.215,0.065,9.85617159419061e-25,15,"SKAP2"
5.72526385285125e-29,0.832832822816102,0.405,0.199,1.13005257927578e-24,15,"MAP1LC3B"
6.11498664306808e-29,0.615390603078891,0.584,0.35,1.20697606360878e-24,15,"C19orf43"
7.10100507838304e-29,0.505204300458806,0.7,0.461,1.40159638237124e-24,15,"IDS"
8.76593710660102e-29,0.991553193425772,0.346,0.156,1.73022066610091e-24,15,"TMEM134"
9.41347036002083e-29,0.367252661675688,0.987,0.93,1.85803077966091e-24,15,"ACTG1"
1.01897248206075e-28,0.985215181911708,0.422,0.207,2.01124788509151e-24,15,"LAMP1"
1.06042234239146e-28,1.47977547756726,0.149,0.038,2.09306161941226e-24,15,"KLRK1"
1.11446838174315e-28,0.473984618690012,0.831,0.607,2.19973769188462e-24,15,"LSP1"
1.15985490883505e-28,1.55002089368873,0.21,0.064,2.28932161905862e-24,15,"PRKCA"
1.40382580365663e-28,0.552300132340245,0.473,0.266,2.77087137125746e-24,15,"NAP1L4"
1.51062555085007e-28,0.599261659990303,0.543,0.319,2.98167271226788e-24,15,"MTDH"
1.74982545448897e-28,0.411740055283308,0.831,0.606,3.45380548207034e-24,15,"ACAP1"
1.79567606473208e-28,0.553851222484725,0.663,0.424,3.54430541656819e-24,15,"MBNL1"
1.97110641969109e-28,0.46852612331042,0.832,0.609,3.89056985118628e-24,15,"STK17B"
2.34626924852757e-28,1.2736575463993,0.271,0.101,4.63106624274372e-24,15,"PSD4"
2.60954386261803e-28,0.814370685224161,0.352,0.167,5.15071767603547e-24,15,"POLR2B"
3.07718147156525e-28,1.06608388907256,0.315,0.133,6.0737407885755e-24,15,"CCND2"
4.10458243534291e-28,1.89258058644175,0.184,0.049,8.10162481087983e-24,15,"MSMO1"
5.11851852686685e-28,0.469337882683874,0.924,0.77,1.01029318683298e-23,15,"PPDPF"
5.59997709062727e-28,1.23852208845779,0.23,0.082,1.10532347814801e-23,15,"NT5C"
6.43037867602616e-28,0.874549348127994,0.449,0.232,1.26922814307404e-23,15,"APBB1IP"
6.89831581366823e-28,0.445314556231023,0.527,0.324,1.36158957530184e-23,15,"RNPS1"
7.91579686357087e-28,1.58388817797642,0.201,0.059,1.56241998493162e-23,15,"LINC00685"
8.55227019561661e-28,1.34497227053587,0.223,0.075,1.68804709121081e-23,15,"LDLR"
1.10199182545681e-27,0.917594364548217,0.372,0.177,2.17511146508665e-23,15,"SPN"
1.45697776163422e-27,1.13917982829466,0.289,0.116,2.87578270591363e-23,15,"TYMP"
1.53352227680523e-27,1.18777370572183,0.263,0.101,3.02686626995817e-23,15,"IRS2"
1.67814656196664e-27,1.02883139520221,0.306,0.131,3.31232568400976e-23,15,"LSM2"
1.79821898629979e-27,1.38451845164309,0.193,0.06,3.54932463515853e-23,15,"HMGCS1"
