"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa01522","Endocrine resistance",91,0.357248646982411,1.5358026363979,0.012036654861018,0.0265971234743815,0.00910419404475008,4730,"tags=38%, list=27%, signal=28%","1871/595/8503/2778/3845/5604/10498/1432/6464/4193/5603/207/2475/9611/5925/5599/6667/5469/1869/5601/7157/1839/2353/4313/25759/107/6198/2885/5566/28514/5747/6199/3725/5594/53358",0.380730400722792
"hsa00240","Pyrimidine metabolism",54,0.395378015657239,1.53526865328486,0.0138332607591396,0.0295826140726547,0.0101261273283113,4009,"tags=39%, list=23%, signal=30%","6241/1890/9583/124583/51251/79077/1635/7378/4830/51727/1723/1841/1806/7083/4833/129607/6240/790/115024/29922/1854",0.380730400722792
"hsa05215","Prostate cancer",97,0.350242841483193,1.52947536721891,0.0104514021057403,0.0235826509052601,0.00807234023400654,2482,"tags=24%, list=14%, signal=21%","1871/595/8503/7184/2950/898/2346/1499/3845/5604/468/3320/1017/4193/4314/7113/4824/207/2475/5925/10488/90993/5328",0.380730400722792
"hsa04670","Leukocyte transendothelial migration",97,0.34415818688867,1.50290429075966,0.0138668503465569,0.0295826140726547,0.0101261273283113,1719,"tags=22%, list=10%, signal=20%","5879/8503/51208/9069/4688/71/7414/5781/2773/1499/1432/11069/387/5578/81/3688/1535/87/1495/5603/60",0.380730400722792
"hsa04530","Tight junction",154,0.318432144098223,1.50031143283073,0.00612841999883389,0.0147753687643118,0.00505760799443604,5854,"tags=47%, list=33%, signal=32%","595/5879/8531/51208/9069/2017/10097/71/4217/9693/10376/387/4627/2626/81/10095/1741/3688/3308/861/87/5872/10094/60/84790/4771/51762/5584/81873/79784/5599/10092/10096/7408/5601/10552/9075/5571/9076/5518/10093/3993/5111/5562/50848/5515/3996/123720/5566/27134/3725/57826/910/1739/6794/9414/6714/10109/5906/998/56288/6093/103910/10627/5962/140465/23513/4218/7277/51422/50855/1019/5519",0.407017918923954
"hsa04151","PI3K-Akt signaling pathway",301,0.297155842142671,1.49868799003857,0.00118841708869046,0.0038733594001763,0.00132585073037046,4301,"tags=35%, list=24%, signal=27%","595/894/5879/8503/7184/898/7534/3673/3655/1943/2783/3717/4170/4602/7532/1441/5526/1978/3082/3845/5604/468/54541/3320/3912/4609/1017/1386/5008/5578/4193/1298/3688/64223/672/3559/207/2475/896/7531/7529/256076/1969/3908/10488/3685/3164/29941/90993/1977/1282/4914/3791/3691/2255/7450/374/3694/2149/3915/6009/598/10319/5529/7097/4233/7157/2787/8516/2309/5518/5970/2793/148327/2782/5562/1293/3574/4790/5525/1388/10971/3690/7533/4254/11140/5515/92579/6198/3326/2784/1950/2885/9470/2997/1278/3910/1128/64764/5747/3566/6199/3667/3672/1147",0.45505986738723
"hsa04082","Neuroactive ligand signaling",132,-0.3047361924543,-1.49083774486007,0.00378909727079162,0.0100282875136741,0.00343268231803237,3178,"tags=30%, list=18%, signal=24%","3363/5026/181/5025/64805/6529/2555/5332/2917/148/2890/6532/255061/2897/3352/2550/111/2903/6869/5567/22953/2565/1133/3356/8001/5028/5030/1103/6506/246213/153/2901/3269/2774/2786/3359/2893/2898/147",0.431707695803346
"hsa04130","SNARE interactions in vesicular transport",32,0.421192614365981,1.4850765151539,0.0447485544211504,0.0842325730280478,0.0288328055654057,5688,"tags=56%, list=32%, signal=38%","10652/55014/6804/6811/8676/9342/9341/9527/9570/53407/51272/10791/662/6809/6810/6845/10228/8773",0.321775918075361
"hsa00982","Drug metabolism - cytochrome P450",52,-0.363302716652327,-1.48474356889079,0.018313307326468,0.0368359095938099,0.012608930025081,4896,"tags=50%, list=27%, signal=36%","2328/54578/221/130/1558/7364/1557/1576/316/79799/54577/2327/1577/54600/1565/2949/2947/4129/2329/2938/4128/2939/1555/2330/27306/2326",0.352487857583619
"hsa04060","Cytokine-cytokine receptor interaction",209,0.306356781633057,1.48286383041629,0.00253649098026879,0.00730376722292227,0.00250007915777877,4423,"tags=33%, list=25%, signal=25%","56477/53832/3601/8741/2919/2920/6372/2921/51554/3579/55801/3576/6364/94/3577/1232/1441/6374/3553/10663/58191/8784/7046/3557/5008/53342/149233/355/3595/90/3559/3624/7133/3976/8809/6369/2826/608/8792/6370/10673/8807/654/1230/6356/6373/3458/3606/9173/3594/6357/659/3627/4283/6347/7132/958/729230/3574/8794/1234/4055/3586/2833/3566/3459/3554/9518/3572/130399",0.431707695803346
