"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","ONTOLOGY"
"GO:0016064","immunoglobulin mediated immune response",137,0.592148580537579,2.75476410809395,1e-10,8.52173913043478e-09,3.84939210470978e-09,2716,"tags=49%, list=15%, signal=42%","3426/717/64332/28452/8741/28385/3493/2214/28448/28408/2215/28423/3133/28409/28442/28424/28410/3539/28449/28444/2212/28473/2209/725/5819/28394/28434/28455/3494/4683/7037/28388/28412/28457/28468/28467/28391/28392/28450/2207/5130/3501/28414/28426/28420/3981/3538/165918/727/51279/28395/708/713/1604/28445/3329/28461/28400/51311/102723168/720/10459/28834/3502/2956/6830/56941",NA,"BP"
"GO:0071357","cellular response to type I interferon",97,0.610030213828219,2.68074940352702,1e-10,8.52173913043478e-09,3.84939210470978e-09,4643,"tags=66%, list=26%, signal=49%","5690/6772/7474/51441/4615/5720/5707/8519/81030/5685/5717/5684/9759/5781/5704/3429/10581/3654/3093/84166/10213/10410/25939/79594/5718/5701/5686/5721/5702/5708/6773/5719/5693/10010/29110/57506/81844/5709/5694/7979/5695/4940/5687/5713/64343/5688/11274/5705/5700/54502/9861/401397/11140/253943/5692/5689/9470/11047/5682/5770/340061/5683/4939/8638",NA,"BP"
"GO:0000070","mitotic sister chromatid segregation",197,0.534791513301664,2.58703481384319,1e-10,8.52173913043478e-09,3.84939210470978e-09,2891,"tags=46%, list=16%, signal=39%","55055/2801/3832/9319/9928/220134/3837/22974/90417/9493/1062/24137/9055/54908/9787/699/23212/5347/29127/991/81930/891/348235/440145/332/3833/10726/10051/57082/3619/22919/9918/23397/7283/221150/146909/11004/11065/4085/1063/387/1104/23063/55143/1058/64151/56992/54892/10403/23636/8766/51203/11130/701/3192/79003/983/84722/126731/2491/7272/64105/23310/9031/5925/8697/5901/10592/1778/1781/11200/3021/81620/6993/5885/8243/27243/26271/387893/10459/83540/8678/9212/348654/83903/147841/9371/79598/51143/57405",NA,"BP"
"GO:0071222","cellular response to lipopolysaccharide",167,0.544278664653384,2.53356523939279,1e-10,8.52173913043478e-09,3.84939210470978e-09,3822,"tags=48%, list=21%, signal=38%","64332/4067/7494/834/56477/3934/114769/80149/7474/2950/4615/92140/6372/8140/8754/1051/8915/9373/22904/3717/115362/3576/2634/5781/29126/6374/3553/57088/10221/1432/3654/387/5578/11027/389643/4314/4793/5054/1604/23328/10288/54623/64127/949/1053/7133/85363/1948/8809/2672/55829/199713/3148/2048/5724/8807/654/5976/567/79931/5599/840/153090/3606/7538/23729/2623/445/3627/7097/4283/6347/7132/958/5970/29108/3055/929/4790/1234",NA,"BP"
"GO:0032729","positive regulation of type II interferon production",69,0.619958334078335,2.52811531773698,1e-10,8.52173913043478e-09,3.84939210470978e-09,4941,"tags=68%, list=28%, signal=49%","5690/5696/7474/11119/5698/351/8140/11118/5699/5685/5684/3113/3553/3105/80381/3965/149233/3595/5686/3329/51311/8809/8807/6556/6504/64581/161882/3606/3594/3115/5687/3670/5688/7784/729230/29108/929/1054/5692/5689/3554/5682/51571/5683/3592/51744/2150",NA,"BP"
"GO:0071216","cellular response to biotic stimulus",197,0.522051011850777,2.52540309385613,1e-10,8.52173913043478e-09,3.84939210470978e-09,3741,"tags=45%, list=21%, signal=36%","64332/4067/7494/834/56477/3934/114769/80149/7474/2950/4615/92140/6372/8140/8754/1051/8915/9373/22904/317/57103/3717/115362/3576/2634/5781/29126/6374/84893/3553/57088/9451/10221/1432/3654/387/5578/11027/389643/4314/4793/5054/1604/196/23328/10288/54623/64127/949/1053/7133/85363/1948/8809/2672/55829/199713/3148/2048/5724/8807/654/8243/5976/567/79931/5599/64581/840/146956/153090/3606/7538/23729/83734/2623/445/3627/7097/4283/6347/7157/7132/958/5970/29108/3055/929/4790",NA,"BP"
"GO:0002449","lymphocyte mediated immunity",286,0.497921509905274,2.51314995333793,1e-10,8.52173913043478e-09,3.84939210470978e-09,2918,"tags=37%, list=16%, signal=31%","3426/717/64332/28452/10384/8741/28385/3493/2214/3106/28448/2013/28408/2215/28423/3133/3077/28409/28442/28424/28410/3539/28449/81607/11118/28444/2212/28473/2209/725/5819/28394/3134/3002/3799/57823/28434/28455/1398/3494/4683/7037/28388/28412/28457/28468/28467/1178/7532/29126/3107/28391/28392/3553/203068/28450/3105/2207/5130/3501/28414/28426/28420/55876/3981/3965/3538/149233/165918/727/51279/28395/708/713/1604/196/28445/1075/7133/3329/28461/28400/51311/8809/634/3135/8078/102723168/720/79465/567/10459/28834/6504/3502/164/2956/3136/6830/56941/3606/721/441168/117157/3594",NA,"BP"
"GO:0007093","mitotic cell cycle checkpoint signaling",139,0.543874364177998,2.49773112711088,1e-10,8.52173913043478e-09,3.84939210470978e-09,3634,"tags=50%, list=20%, signal=40%","595/4582/55055/9319/220134/29980/990/63967/4683/54908/699/5347/991/891/332/57082/3619/8914/221150/1017/1386/4085/1063/55143/90381/10403/4998/11130/701/60561/79184/983/672/7272/55159/10926/54962/1111/1778/51514/1781/5591/580/11200/6993/10459/83540/5932/163859/146956/9212/348654/83903/147841/51143/57405/5514/8655/55743/57551/2177/641/3550/7157/116224/8899/9183/51776/11073/140735",NA,"BP"
"GO:0051983","regulation of chromosome segregation",133,0.54983087282496,2.49342818753248,1e-10,8.52173913043478e-09,3.84939210470978e-09,3712,"tags=52%, list=21%, signal=41%","56852/55055/9319/55920/220134/990/1062/54908/9787/699/5347/991/891/332/10051/57082/3619/23397/996/221150/23137/11004/11065/4085/1063/55143/10460/64151/54892/10403/11130/701/3192/55193/983/7272/60/116028/5925/8697/10592/1778/9698/1781/6993/5885/26271/5359/10459/83540/8678/9212/348654/83903/147841/51143/57405/6599/8655/55743/6597/3550/8899/64682/9183/51776/1459/140735/10783",NA,"BP"
"GO:0051304","chromosome separation",86,0.584361616332301,2.47634963068357,1e-10,8.52173913043478e-09,3.84939210470978e-09,3634,"tags=58%, list=20%, signal=47%","55055/9319/220134/54908/9787/699/5347/991/891/332/10051/57082/3619/23397/221150/11065/4085/1063/55143/64151/54892/10403/11130/701/7272/5925/8697/10592/1778/1781/6993/5885/26271/5359/10459/83540/9212/348654/83903/147841/9400/51143/57405/8655/55743/3550/8899/9183/1459/140735",NA,"BP"
"GO:2001251","negative regulation of chromosome organization",101,0.564789304658195,2.46452152575609,1e-10,8.52173913043478e-09,3.84939210470978e-09,3923,"tags=55%, list=22%, signal=43%","55055/9319/220134/4683/54908/699/5347/991/891/332/57082/3619/221150/80119/4085/1063/23063/55143/54464/10403/11130/701/3192/7272/5371/9031/7013/1778/1781/3178/6993/5885/26271/10459/83540/2072/9212/348654/83903/147841/55226/51143/57405/8655/5394/3550/7157/8899/9183/140735/10039/142/3183/25913/80351/9587",NA,"BP"
"GO:0045839","negative regulation of mitotic nuclear division",63,0.616711410082643,2.46360044646474,1.28291237975156e-09,7.18430932660873e-08,3.24525583057005e-08,3634,"tags=60%, list=20%, signal=48%","55055/9319/220134/54908/699/5347/991/891/332/57082/3619/221150/4085/1063/55143/10403/11130/701/7272/1111/1778/1781/6993/5885/26271/10459/83540/9212/348654/83903/147841/51143/57405/8655/3550/8899/9183/140735",0.788186810800237,"BP"
"GO:0050000","chromosome localization",113,0.551439870498823,2.4177657331025,1e-10,8.52173913043478e-09,3.84939210470978e-09,2891,"tags=46%, list=16%, signal=39%","1894/55055/9928/55920/220134/81610/3837/90417/1062/54908/9787/23212/29127/81930/891/348235/332/3833/10726/57082/3619/22919/150465/221150/11004/1063/55143/1058/10403/23636/8766/11130/4751/3192/7518/79003/983/84722/7272/4928/79980/5925/8697/1778/3021/81620/27243/83540/8678/9212/147841/57405",NA,"BP"
"GO:0007059","chromosome segregation",384,0.459943134668636,2.39413382491076,1e-10,8.52173913043478e-09,3.84939210470978e-09,3739,"tags=42%, list=21%, signal=34%","1894/56852/6491/6732/55839/55055/2801/151246/3832/157313/9319/9928/55920/220134/81610/3837/990/22974/90417/9493/1062/24137/9055/54908/9787/699/23212/5347/29127/4288/23255/991/81930/891/348235/440145/332/7153/3833/10726/10051/57082/3619/22919/9918/23397/150465/7283/9897/996/221150/146909/23137/79080/11004/11065/4085/1063/387/1104/23063/55355/55143/1058/10460/64151/56992/54892/2068/10403/23636/8766/163786/51203/11130/701/79172/4751/3192/79003/79682/7150/55193/983/84722/672/126731/2491/7272/60/116028/64793/1654/91687/64105/23310/9611/9031/378708/79980/5925/8697/5901/55142/10592/1778/9698/1781/11200/79023/3021/8239/81620/6993/5885/8243/9232/27243/26271/5359/387893/10459/83540/8678/9212/348654/83903/201254/1642/147841/9400/9371/79598/51143/1453/57405/84057/29899/6599/8655/6047/79019/151648/55743/292/6597/2177/3550/56159/8899/9985/64682/387103/9183/5518/51776/54820/1459/140735/10540/10783/127829",NA,"BP"
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",17,0.795573374866855,2.37635693387474,1.98166708187543e-07,6.03741059141324e-06,2.72718517989785e-06,2663,"tags=88%, list=15%, signal=75%","6890/3106/3133/3077/3416/3134/6891/3107/3105/6892/3135/79465/567/64167/3136",0.690132458796796,"BP"
"GO:0032609","type II interferon production",103,0.542342597645753,2.37533837529577,1.50769601625981e-10,1.18203367674769e-08,5.33941608998945e-09,4311,"tags=50%, list=24%, signal=38%","53832/5690/5696/80149/7474/11119/5698/351/8140/11118/5699/5685/5684/3113/29126/3553/3105/80381/3965/149233/708/3595/5686/3624/3329/51311/8809/654346/8807/6556/6504/64581/161882/3606/9173/3594/3115/5687/3670/5688/7784/729230/29108/51506/929/284194/1054/5692/5689/3554/5682/51571",0.826657301178302,"BP"
"GO:0000082","G1/S transition of mitotic cell cycle",197,0.485402382521426,2.34811666055182,1e-10,8.52173913043478e-09,3.84939210470978e-09,3401,"tags=39%, list=19%, signal=32%","1871/595/645121/5690/894/6241/4582/54619/6491/898/5720/1981/899/9928/5685/51339/5684/990/10309/11040/993/891/7027/10197/1978/1033/144455/9133/2935/4609/1017/51692/1104/163786/23236/890/5686/199/90/55193/5721/983/5292/60/3624/123879/1654/207/896/55159/10263/10926/6502/5693/5925/8454/5591/55626/5694/163859/5695/9314/1977/143384/2255/26524/1869/6599/5687/9510/6240/6597/84967/5688/6347/7157",NA,"BP"
"GO:0006986","response to unfolded protein",139,0.510610307838761,2.34496667560368,1e-10,8.52173913043478e-09,3.84939210470978e-09,4033,"tags=45%, list=23%, signal=35%","7494/6774/3309/7415/26270/9709/79094/168620/578/23197/11153/9531/5611/27248/79139/80267/7873/3310/55210/91319/23071/23190/84919/9695/467/9451/4189/468/3320/51283/3301/23471/3308/27230/201595/207/3329/10551/2081/55829/55161/54431/51528/10488/3312/90993/54870/153090/1965/26608/55432/27113/51009/79668/148327/118424/55741/22824/1388/84236/27348/3326/10595",NA,"BP"
"GO:1901991","negative regulation of mitotic cell cycle phase transition",169,0.494283301990641,2.33952724012226,1e-10,8.52173913043478e-09,3.84939210470978e-09,3634,"tags=44%, list=20%, signal=36%","595/4582/55055/9319/51339/220134/29980/990/63967/4683/54908/699/5347/991/891/332/57082/3619/221150/144455/1017/4085/1063/55143/90381/10403/4998/11130/701/60561/79184/90/23560/983/672/7272/3624/123879/55159/10263/10926/5925/1111/1778/51514/1781/5591/580/6993/5885/26271/10459/83540/5932/163859/9088/9314/9212/348654/83903/147841/51143/57405/8655/55743/57551/641/3550/6347/7157/116224/8899/9183/11073/140735",NA,"BP"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",155,0.499139784561118,2.33526958891404,1e-10,8.52173913043478e-09,3.84939210470978e-09,4430,"tags=52%, list=25%, signal=40%","7415/6491/9793/2801/6790/3832/1213/3837/22974/9493/1062/24137/9055/54908/9787/5347/29127/891/440145/332/3833/10726/55726/3619/22919/10671/7283/89958/387/1104/137886/55143/1058/10460/56992/79866/10403/23636/8766/163786/3688/51203/3192/1639/983/84722/126731/7272/284403/5901/1778/11200/6993/8243/27243/83540/9212/9371/3925/79598/57405/29899/2697/3636/5524/9183/54820/10039/10540/10783/9525/4134/55835/23332/7756/55968/79187/64946/10524/55201/57132",NA,"BP"
"GO:0032527","protein exit from endoplasmic reticulum",46,0.603816691817144,2.30464100349336,3.56807694427743e-07,1.03862833823521e-05,4.69163355476534e-06,3849,"tags=59%, list=22%, signal=46%","7415/9709/7184/23197/27248/79139/51465/91319/9871/81502/55666/9695/6400/9632/9895/56681/10952/55829/22872/9919/10802/55432/6396/51009/7353/55741/84236",0.674962860011025,"BP"
"GO:0034976","response to endoplasmic reticulum stress",257,0.465248992015173,2.27927209363042,1e-10,8.52173913043478e-09,3.84939210470978e-09,3722,"tags=38%, list=21%, signal=31%","7494/9601/6774/3309/7415/26270/5034/9709/79094/7184/168620/578/23197/11153/2923/5611/27248/351/79139/80267/7873/1981/51465/10525/1051/10130/138065/153830/317/55210/811/7706/91319/23071/3576/10905/81502/23190/55666/84919/30001/4217/9695/10613/6400/467/9451/26003/4189/468/57003/51283/54546/821/488/27230/10952/246/5366/201595/1654/207/10551/2081/9131/55829/55161/54431/51528/10488/90993/9919/746/54870/26232/153090/1965/26608/83734/55432/6449/29979/51569/598/27113/29982/51009/7157/11315/79668/81542/51776/51439/7353/51506/118424/55741/23392",NA,"BP"
"GO:0097193","intrinsic apoptotic signaling pathway",270,0.453756242648397,2.27436339401715,1e-10,8.52173913043478e-09,3.84939210470978e-09,4304,"tags=43%, list=24%, signal=33%","7494/5831/3091/6774/5034/9709/79094/4582/8531/6280/578/637/351/836/6279/1984/10525/1051/138065/6647/2023/85329/317/3717/51527/5163/4170/54205/30001/4217/138151/10105/84893/204851/1499/9451/10131/3429/9026/5604/468/54541/4609/1386/220042/330/54546/5329/3301/8737/8876/2626/4193/8428/7159/259230/672/4824/83596/5366/7133/25793/5743/1654/207/10514/55294/2081/9131/5371/55829/51657/1969/54431/8454/5591/11200/23028/22938/10488/9529/90993/8678/840/54870/2956/153090/10550/1869/64782/6615/29979/602/598/27113/114971/7157/11315/7132/54929/1540/29108/4313/142/4841/23368/972/57646/5598/10595/122509/3586/11235/83982/100289255/5770/3090",NA,"BP"
"GO:0050792","regulation of viral process",128,0.493206378464244,2.27349631971104,9.95270714692972e-09,4.15049063999622e-07,1.87483630462391e-07,4889,"tags=54%, list=27%, signal=39%","5034/6772/57169/6737/6732/8519/5819/103/3838/7706/3576/201626/9830/7342/7153/7301/23367/200315/3669/10581/55254/5987/26986/3965/10410/684/23633/7113/24138/1654/85363/55337/8815/147339/11074/57506/6993/5359/4940/1642/6780/7538/64135/9582/2040/81559/7879/128637/27350/7251/10465/30835/1660/3609/5610/164668/5045/56829/90120/5586/6590/4939/8638/89870/9023/63901/6733/10614/7124",0.747739663149885,"BP"
"GO:0045730","respiratory burst",30,0.652210713602522,2.25592341731498,6.90925658032181e-06,0.000127199332924813,5.74577677620302e-05,2744,"tags=47%, list=15%, signal=40%","5879/3493/6280/4688/3512/3576/3577/3494/1604/1535/56833/6556/64581/5881",0.610526878385931,"BP"
"GO:0071280","cellular response to copper ion",18,-0.722879055812558,-2.24975139051997,1.72375168796775e-05,0.000263263894162347,0.000118920086631657,1039,"tags=56%, list=6%, signal=52%","358/4502/4489/4493/84557/4501/4495/4499/4494/4496",0.575610261071129,"BP"
"GO:0006457","protein folding",199,0.464244553199127,2.24836346853996,1e-10,8.52173913043478e-09,3.84939210470978e-09,2935,"tags=33%, list=16%, signal=28%","9601/3309/3998/5034/56886/7184/10954/51726/2923/9531/5611/81567/6782/10130/51645/5479/3310/811/56605/23071/9759/30001/23640/5768/10726/10105/23184/79031/23759/10131/3320/57003/64374/3301/23753/821/6102/81611/3308/7266/219899/10574/28958/3329/5903/6892/22948/2580/10551/9131/2281/10283/54431/10694/10856/5202/9529/10576/3312/10728/908/51182/81572/8570/6950/5480",NA,"BP"
"GO:0070269","pyroptotic inflammatory response",39,0.614046560057632,2.2467925513658,2.03365378197868e-06,4.58156484215886e-05,2.06955872043016e-05,1651,"tags=41%, list=9%, signal=37%","834/2633/836/284110/6737/81030/841/3002/115362/4210/2634/25921/79792/3429/55876/91039",0.627256739718528,"BP"
"GO:0072524","pyridine-containing compound metabolic process",158,0.480218548818247,2.24616284882253,2.37486368022267e-10,1.72397511601349e-08,7.78744350035024e-09,3956,"tags=46%, list=22%, signal=36%","3418/3091/7086/7415/5226/4860/83666/29968/3099/10135/351/2597/669/2023/57103/54625/3101/9759/55526/160428/5209/2646/125061/405/5230/2539/64223/3607/5214/2806/3620/5223/2475/3098/9611/8671/80201/4199/48/2821/226/249/10165/160728/2820/5634/221937/3458/3417/6888/23729/22934/55163/25819/5236/5315/23530/10840/5571/2805/5208/4200/7157/4837/51341/79751/952/5562/84676/55191/5515/4191",0.814035837847908,"BP"
"GO:0030968","endoplasmic reticulum unfolded protein response",89,0.522005971320328,2.24356305167739,4.83979400518498e-08,1.75666597225233e-06,7.93511279880662e-07,2703,"tags=38%, list=15%, signal=33%","7494/6774/3309/7415/9709/168620/578/11153/5611/27248/79139/80267/7873/55210/91319/84919/467/9451/4189/468/51283/27230/207/10551/2081/55829/55161/54431/10488/90993/54870/153090/1965/26608",0.719512826338911,"BP"
"GO:0010927","cellular component assembly involved in morphogenesis",80,-0.504997725163972,-2.24223346154921,9.5403611885946e-08,3.20556135936778e-06,1.44799816082654e-06,2927,"tags=40%, list=16%, signal=34%","287/7139/64398/8736/5629/4606/255101/11214/1466/5376/1272/23363/84073/5239/7140/825/157680/64753/11076/4703/1124/140825/26011/1906/4621/84033/7273/80206/6691/127294/20/5990",0.704975715167238,"BP"
"GO:0002832","negative regulation of response to biotic stimulus",115,0.506968260586092,2.22563360362901,2.88690467774524e-09,1.46336202630534e-07,6.61021669892926e-08,2866,"tags=36%, list=16%, signal=30%","84640/114769/10906/3106/51441/3133/7534/6737/81607/5819/3134/54625/9111/1398/29126/7301/3105/10221/4277/3965/84166/11027/55646/25939/708/79594/196/64771/5292/6773/634/3135/8815/8078/5495/56833/26146/4940/9212/11326/10212",0.774939030136436,"BP"
"GO:0006413","translational initiation",118,0.490185279023236,2.22519229479699,1.77453371205033e-08,7.09813484820134e-07,3.20632957951595e-07,5048,"tags=53%, list=28%, signal=39%","8661/51441/54915/2058/5611/2597/1981/56919/9669/440275/23367/1978/9451/468/8562/64410/23/8662/1654/2475/8892/6451/5371/27102/54505/8894/90850/8668/219402/10492/8890/8669/1977/1965/6059/8667/22916/7884/1973/1982/4528/10657/9689/27161/253943/8663/1968/6198/28985/9470/6199/10480/7458/9811/5610/10988/400961/4690/27335/8891/10289/5499/8672",0.73376198835648,"BP"
"GO:0070555","response to interleukin-1",98,0.513394922737951,2.22301569661412,3.24894865936541e-08,1.23250439464959e-06,5.567399580257e-07,3780,"tags=47%, list=21%, signal=37%","3091/3934/2633/80149/4615/351/1051/81030/3576/9759/2634/3553/3557/3654/3965/5578/1116/23236/6662/1535/4824/5603/10010/6422/199713/8792/3280/5976/54726/5584/8887/8692/153090/8986/8372/9100/1958/6347/1072/958/5970/29108/952/4313/84676/4524",0.719512826338911,"BP"
"GO:0009615","response to virus",344,0.430996319610184,2.2117963239291,1e-10,8.52173913043478e-09,3.84939210470978e-09,5134,"tags=50%, list=29%, signal=36%","1755/64332/3659/834/3091/2633/6772/57169/80149/83666/151636/50506/4615/5611/6737/1984/8519/81030/10146/2023/103/55210/811/7706/115362/2962/9111/11040/2634/201626/3964/440275/3553/9188/8547/200315/3669/4953/7726/3429/197259/10581/4277/54541/3320/1432/5987/1386/10269/51251/3965/84166/146857/81570/149233/375/8399/10410/3437/25939/684/708/79594/4486/24138/64771/5366/1654/6773/85363/22948/51311/55337/5371/11128/7874/6502/8815/10010/5495/55703/29110/64108/11074/54765/57506/8729/81844/6356/5359/54726/26146/8692/5245/8678/55284/10533/4940/3458/10623/64135/3925/3594/7334/11100/115004/602/598/54512/8372/27297/9582/64343/3627/7097/11274/81559/10577/10622/79102/1072/5970/55601/29108/27350/2268/4790/55324/406933/1660/3609/55421/5551/3459/8061/5610/1147/10542/164668/10955/56829/340061/4343/58515/9868/23765/11213/8467/5683/23076/10346/4939/10379/8638/89870/22978/4690/91351/10758/170506/1665/30009/10621/3592/7124/2150/81786/6355/50943/10561/83737/388646/91607",NA,"BP"
"GO:0034504","protein localization to nucleus",260,0.443944162348908,2.1976547728797,1e-10,8.52173913043478e-09,3.84939210470978e-09,3968,"tags=40%, list=22%, signal=32%","7494/1871/6774/80149/83666/151636/1894/51208/9531/351/7534/6469/4001/84823/103/811/3717/3838/10762/3837/2634/23212/7037/5347/3985/1736/1994/94103/55726/9451/2646/129685/3320/1386/3839/25885/4193/5905/23636/2752/23633/3192/54623/983/64771/1495/4928/10574/207/5903/22948/2475/7531/7529/5371/9688/10430/5901/3068/580/57506/10694/10527/51804/84154/10576/8692/30000/4869/10073/9258/908/26524/6950/51307/5514/51715/55612/602/51569/3840/7752/705/6396/6426/11315/79711/55027/135644/1072/4140/10204/51341/142/999/9818/55135/55723/55127/57122/56478/27341/27348/23400/347",NA,"BP"
"GO:0140888","interferon-mediated signaling pathway",81,0.523306473834071,2.18532153518541,4.1735480308446e-07,1.19066350963883e-05,5.37839828609714e-06,4643,"tags=51%, list=26%, signal=38%","3659/6772/83666/7474/51441/4615/8519/81030/3717/54625/9759/5781/3429/10581/3654/3093/84166/10410/25939/79594/6773/10010/29110/57506/81844/4940/3458/64343/11274/7157/54502/3055/401397/11140/253943/9470/3459/5770/340061/4939/8638",0.674962860011025,"BP"
"GO:0050665","hydrogen peroxide biosynthetic process",12,0.815697709621538,2.17808455971848,1.07610444091304e-05,0.000180617678566982,8.15876026248737e-05,1529,"tags=58%, list=9%, signal=53%","6774/50506/405753/90527/6647/255027/1535",0.593325476396405,"BP"
"GO:0051607","defense response to virus",264,0.438655728544885,2.17368457889433,1e-10,8.52173913043478e-09,3.84939210470978e-09,4959,"tags=49%, list=28%, signal=36%","1755/64332/3659/834/2633/6772/57169/80149/83666/151636/4615/5611/6737/8519/81030/10146/103/55210/7706/115362/2634/201626/440275/3553/9188/8547/200315/3669/7726/3429/197259/10581/4277/54541/3320/5987/10269/51251/84166/146857/81570/149233/8399/10410/3437/25939/684/708/79594/24138/64771/5366/6773/85363/51311/55337/5371/11128/7874/6502/10010/5495/55703/29110/64108/11074/54765/57506/81844/5359/54726/26146/8692/5245/8678/55284/10533/4940/3458/10623/64135/3594/7334/115004/598/54512/27297/9582/64343/3627/7097/11274/81559/10622/79102/5970/55601/29108/27350/55324/406933/1660/3609/55421/5551/5610/164668/10955/56829/340061/4343/58515/9868/8467/10346/4939/10379/8638/89870/22978/4690/91351/10758/170506/1665/10621/7124/2150/81786",NA,"BP"
"GO:0010310","regulation of hydrogen peroxide metabolic process",14,0.772434655189672,2.1719461956162,3.72524484296678e-05,0.000506154966084394,0.000228637476503637,803,"tags=36%, list=5%, signal=34%","6774/5879/405753/90527/255027",0.557332238758646,"BP"
"GO:0042267","natural killer cell mediated cytotoxicity",63,0.541629521600019,2.16366798054454,1.72796403401082e-06,4.01597965216745e-05,1.81407575720283e-05,2638,"tags=32%, list=15%, signal=27%","64332/2214/3106/3133/81607/5819/3134/3002/3799/57823/1398/3107/203068/3105/55876/3965/634/3135/79465/164",0.643551836150722,"BP"
"GO:0045494","photoreceptor cell maintenance",27,-0.60917750903547,-2.16006557793464,8.35041638785415e-05,0.000980048869472703,0.000442702167085169,3932,"tags=59%, list=22%, signal=46%","582/79738/128338/85015/8842/166379/65217/585/7399/286204/583/27031/4117/124590/64072/92211",0.538434096309916,"BP"
"GO:0050777","negative regulation of immune response",181,0.450390671959756,2.14977642563345,3.28971047953005e-09,1.61195813496973e-07,7.2814466893433e-08,5115,"tags=45%, list=29%, signal=32%","4067/84640/10906/80149/54542/3106/51441/3133/3077/7534/6737/81607/725/2778/5819/3134/7525/54625/9111/1398/29126/7301/3105/5573/160364/1432/3965/84166/5576/55646/25939/79594/3595/1604/196/246/5292/6773/634/55829/3135/8815/8078/56833/6504/4940/9212/11326/3606/9173/10212/6776/11274/11314/729230/966/10039/2268/142/3055/401397/253943/5692/2885/2241/9470/5682/3572/5045/2302/11213/149041/1281/23376/30009/3592/2810/6714/50943/3123/2",0.774939030136436,"BP"
"GO:0006260","DNA replication",297,0.421627982019203,2.1439312558267,1e-10,8.52173913043478e-09,3.84939210470978e-09,4097,"tags=42%, list=23%, signal=33%","7415/56852/10973/8208/29980/990/10714/94/7126/8099/2237/4683/83932/993/124739/6282/6749/92675/84893/8914/55388/122769/144455/10498/23649/1017/9837/9156/23063/10036/11169/9768/84296/4175/90381/25939/389643/4998/890/10721/7150/8318/23560/983/672/23594/116028/3980/246243/64785/50485/11198/56652/55159/7336/10926/339221/378708/8607/54962/5928/10535/1111/7013/51514/580/81620/10856/83743/54107/675/5976/79075/26271/7083/10459/5888/11177/374393/5932/4173/79733/163859/9401/5983/5423/4172/146956/348654/84164/150/4171/201254/1642/5985/9400/5982/7334/55218/8655/9100/6240/157570/64710/29844/641/5425/5931/51659/7319/6596/11073/253461/142/4176/5111/5427/51053/1719/79892/1660/1854/57662/57523",NA,"BP"
"GO:0048193","Golgi vesicle transport",302,0.424585778910279,2.14232357435195,1e-10,8.52173913043478e-09,3.84939210470978e-09,4625,"tags=44%, list=26%, signal=33%","3998/7415/63971/54732/64746/378/22820/10483/9276/6836/10525/10652/2801/339122/23423/27032/1314/10342/11196/4905/9871/9777/5861/55062/10564/8943/57020/10959/372/8615/9632/8548/9950/55014/10972/22818/90411/25837/10640/10213/6102/8766/10890/1315/3638/56681/60561/6811/5872/51479/11015/10016/553115/26286/5870/64083/377/6892/2580/54536/261729/26985/10945/2060/90522/8774/22872/11014/55204/26958/8729/51014/11316/9321/5584/51026/57533/9919/2181/4430/8613/164/91949/10802/1453/9527/6711/10113/57410/3875/6272/6396/58485/55973/128637/9570/53407/9183/10960/5537/3993/10749/9980/60412/81876/53916/11031/1523/11079/3996/123720/28952/84984/286/8775/64764/51272/23256/10067/10791/29886/149371/134957/10066/662/51290/51542/29959/9382/10897/23074/51246",NA,"BP"
"GO:1900180","regulation of protein localization to nucleus",120,0.479647147402875,2.13768295546389,7.01241931289106e-08,2.48391720239755e-06,1.122021118144e-06,4071,"tags=43%, list=23%, signal=34%","7494/80149/83666/151636/1894/51208/9531/351/7534/6469/3717/7037/5347/3985/94103/9451/3320/25885/2752/983/64771/1495/10574/207/22948/2475/7531/7529/5901/57506/10694/10527/10576/8692/4869/9258/908/26524/6950/51715/55612/51569/705/11315/135644/4140/142/999/9818/23400/347/3728",0.704975715167238,"BP"
"GO:0016032","viral process",347,0.419145110024081,2.13713500807248,1e-10,8.52173913043478e-09,3.84939210470978e-09,4741,"tags=43%, list=27%, signal=32%","6541/7415/5034/8661/6772/57169/80149/83666/3416/5725/60559/6737/81607/6732/3673/8519/5819/339122/103/3949/3838/7706/1508/3576/5861/7037/201626/9830/7342/440275/7153/540/7301/1488/10663/23367/200315/3669/6510/10581/55254/5093/5987/23137/8562/3981/26986/3965/821/1104/4627/3839/22879/4038/6741/10410/684/3688/8829/1604/23633/8662/7113/24138/983/949/4245/1654/85363/5818/1948/55337/8815/79581/147339/5901/2060/1969/11074/90861/57506/4035/6993/10488/2530/27243/5359/3685/6504/8692/5245/4940/137492/11060/1642/4247/6780/7538/64135/1605/3276/3694/9582/2040/9076/81559/6347/7157/7879/128637/3383/27350/55741/6484/50848/81876/7251/10465/30835/1234/3690/9525/7841/25945/1660/4124/3609/3326/2959/28985/27090/5610/1452/10542/3054/164668/5045/57132/3725/56829/90120/5586/6590/4939/8638/89870/9023/63901/6733/55065",NA,"BP"
