"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa05219","Bladder cancer",41,0.440968030061781,1.66085905291143,0.00643802278770201,0.0146205420727168,0.00138528770663556,4562,"tags=46%, list=26%, signal=34%","1871/595/4609/3845/1890/5604/999/3576/7422/4312/5595/1869/7157/6714/4193/1026/5605/369/1950",0.407017918923954
"hsa05415","Diabetic cardiomyopathy",190,0.332049168013333,1.6600754258686,0.00014137427532994,0.000629920821723278,5.9684624971287e-05,5013,"tags=40%, list=29%, signal=29%","5879/2597/5578/5603/8503/6389/817/506/2673/292/6667/10105/488/6517/1432/293/2539/4688/7385/5599/23236/5601/5580/6262/7386/2936/4702/518/9377/4728/5160/207/498/5331/5166/4720/4726/6391/2475/4512/1376/5500/516/7416/7417/5970/51660/1537/374291/4514/4719/539/54539/509/7046/4715/9167/513/4710/4513/522/4723/5524/1509/2997/5465/1337/4704/948/7384/142/4722/515/5499/3667/1535",0.518848077743792
"hsa05418","Fluid shear stress and atherosclerosis",123,0.351819367817918,1.65805425640158,0.00134351197817554,0.00420254076250824,0.000398188249517871,4395,"tags=40%, list=25%, signal=30%","5879/71/7184/2950/1728/5603/8503/1499/3320/51588/5747/1432/9817/445/60/387/4688/3162/7132/5599/7422/5601/4780/808/3725/207/801/4257/5598/3326/6382/25828/7157/7056/4258/6714/3553/4217/5562/5970/5609/2353/5881/3791/90/3458/657/1147/91860",0.45505986738723
"hsa05213","Endometrial cancer",57,0.405781437889735,1.65740452921569,0.00615012243627842,0.0140574227114935,0.00133193248050295,5244,"tags=49%, list=30%, signal=34%","595/578/8503/1499/4609/3845/1495/10912/5604/8313/999/207/5170/5595/2002/2309/7157/4616/1496/1026/5605/369/1950/2885/1647/5594/2932/842",0.407017918923954
"hsa00220","Arginine biosynthesis",21,0.517362375878155,1.65305724766109,0.0164594974918024,0.0327330119610985,0.00310143350672897,3768,"tags=43%, list=22%, signal=34%","4843/84706/445/435/2806/2805/790/95/2752",0.352487857583619
"hsa04530","Tight junction",153,0.343997880149993,1.64600986673957,0.000231911170756767,0.00097181823936169,9.20792029034393e-05,4365,"tags=41%, list=25%, signal=31%","595/5879/8531/2017/71/9069/79784/51208/4627/81/1741/10097/9693/60/4771/387/10095/5599/84790/27134/10552/123720/5601/51422/9368/10376/51762/3725/5584/9075/9414/50848/3688/4218/7408/3993/5518/5872/57530/3308/4301/154796/6794/87/6714/4217/5562/5609/5515/5566/23370/5111/10092/1364/1739/5516/1366/10094/91862/56288/861/23513/7082",0.518848077743792
"hsa04068","FoxO signaling pathway",120,0.353060427309111,1.64026009719347,0.00111154310629679,0.00358957039831624,0.000340109670363705,4980,"tags=43%, list=29%, signal=31%","6774/595/894/80854/5603/8503/7874/5347/51701/3845/664/891/6517/1432/9133/10912/5604/10733/6502/5599/1017/5601/51422/207/5170/5595/1454/2309/356/10110/4616/92579/6794/4089/847/8743/5562/23678/4193/6446/1026/7046/1147/5605/369/3276/1950/53632/2885/1647/5571/3667",0.45505986738723
"hsa05142","Chagas disease",92,0.367157369841372,1.63750857279083,0.00311975900023204,0.00800314943489487,0.000758293671423842,4397,"tags=42%, list=25%, signal=32%","4843/4615/2778/5603/8503/811/3654/841/1432/2767/2773/7132/5599/3576/23236/5601/3725/713/355/207/5331/5595/356/5518/3459/148022/3553/5970/5515/107/2353/714/5054/5516/7046/624/3458/1147/2776",0.431707695803346
"hsa00520","Amino sugar and nucleotide sugar metabolism",36,0.44012982037252,1.63487645486596,0.0205784405811892,0.0391546545112358,0.00370988033700849,3937,"tags=50%, list=23%, signal=39%","64841/80201/3099/2673/55276/5236/2585/2821/5373/3101/7358/7360/10007/5238/29925/29926/4351/2582",0.352487857583619
"hsa04714","Thermogenesis",217,0.319247632009941,1.62837542264811,0.000335933443374097,0.00132863564120991,0.000125887440507459,4988,"tags=39%, list=29%, signal=28%","23305/71/1374/63976/2778/2182/5603/6389/506/65260/51703/64223/1355/3845/1432/788/23028/60/6599/7385/84335/9658/51422/7386/1386/4702/518/9377/4728/84699/498/6195/4720/4726/6391/28958/2475/6199/6196/6597/51103/4512/1376/4217/10818/516/5562/107/6009/115/5566/6603/90993/1537/374291/4514/4719/51780/539/54539/509/4715/9167/108/513/4710/4513/6198/10488/64764/522/2181/4723/285521/53632/1337/6602/4704/6601/2885/7384/4722/515/5571/11343",0.49849310876659
