"sample","group","reason_median_logCPM","reason_low_within_group_correlation","sample_weight","avg_within_group_cor"
"MSCCR_reGRID_1187_Biopsy_1984","CD",FALSE,FALSE,0.790384183498007,0.930461258998099
"MSCCR_reGRID_1192_Biopsy_1985","CD",FALSE,FALSE,0.959035395089764,0.929804683357791
"MSCCR_reGRID_1195_Biopsy_1991","CD",FALSE,FALSE,1.20815046979792,0.934501164026105
"MSCCR_reGRID_1201_Biopsy_1993","Control",FALSE,FALSE,0.831527714740165,0.932755241819379
"MSCCR_reGRID_1203_Biopsy_1997","CD",FALSE,TRUE,0.303277930546115,0.85530957629014
"MSCCR_reGRID_1207_Biopsy_2005","CD",FALSE,FALSE,0.941143669992535,0.921043018966051
"MSCCR_reGRID_1214_Biopsy_2007","CD",FALSE,FALSE,0.909254032686128,0.929822314711843
"MSCCR_reGRID_123_Biopsy_247","CD",FALSE,FALSE,3.50686866598632,0.944617742353383
"MSCCR_reGRID_1233_Biopsy_2012","CD",FALSE,FALSE,1.26901974140311,0.933848068046334
"MSCCR_reGRID_1258_Biopsy_2016","CD",FALSE,FALSE,1.41427818367766,0.929122101490334
"MSCCR_reGRID_127_Biopsy_252","CD",FALSE,FALSE,1.03341388855644,0.93296666671538
"MSCCR_reGRID_128_Biopsy_256","CD",FALSE,FALSE,1.23213944917366,0.934851476270359
"MSCCR_reGRID_129_Biopsy_257","CD",FALSE,FALSE,1.85379170094258,0.939119069646801
"MSCCR_reGRID_1291_Biopsy_2022","CD",FALSE,FALSE,0.605803317709387,0.928868334328525
"MSCCR_reGRID_1292_Biopsy_2024","CD",FALSE,FALSE,0.573602273807288,0.910747264456637
"MSCCR_reGRID_1299_Biopsy_2029","CD",FALSE,FALSE,0.617992989604072,0.917709517548121
"MSCCR_reGRID_13_Biopsy_25","CD",FALSE,FALSE,0.637693017371209,0.910549685200414
"MSCCR_reGRID_130_Biopsy_260","CD",FALSE,FALSE,1.6051490584437,0.936734277719944
"MSCCR_reGRID_1300_Biopsy_2031","CD",FALSE,FALSE,0.760682364485897,0.922231566414425
