"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME","significance"
"ENSG00000112232",-2.77119659159085,0.00772462891560086,-17.674591895908,4.56593145105909e-54,9.97929977943474e-50,110.860069729692,"KHDRBS2","202559","KH RNA binding domain containing, signal transduction associated 2","Down in CD"
"ENSG00000257612",-2.77585491184627,-1.91961773536182,-15.5625003678404,2.07270952993169e-44,2.26505697430935e-40,87.886543187228,"MIR4307HG","101927081","MIR4307 host gene","Down in CD"
"ENSG00000162896",1.21677632583397,13.126261099419,12.9918808602545,3.16003047725197e-33,2.30218753702731e-29,64.5071186521858,"PIGR","5284","polymeric immunoglobulin receptor","Up in CD"
"ENSG00000205403",1.38167222899852,5.53320603081828,12.0323862769414,2.7879196706988e-29,1.52331930806982e-25,55.7097165083443,"CFI","3426","complement factor I","Up in CD"
"ENSG00000007171",2.15290653883424,6.12340303688753,11.9128632285597,8.43106759813034e-29,3.36276942706948e-25,54.6166501219916,"NOS2","4843","nitric oxide synthase 2","Up in CD"
"ENSG00000189157",-0.966445048592335,2.09890166373383,-11.9022239632566,9.23161445937816e-29,3.36276942706948e-25,54.4714114989841,"FAM47E","100129583","family with sequence similarity 47 member E","Not Significant"
"ENSG00000166278",1.06838253907869,4.29438174894803,11.7869221446879,2.66997239768956e-28,8.33641667484329e-25,53.4829252865188,"C2","717","complement C2","Up in CD"
"ENSG00000113282",0.386862978170318,7.61366687988428,11.5830367381618,1.71780804120705e-27,4.69305156857766e-24,51.6388796175515,"CLINT1","9685","clathrin interactor 1","Not Significant"
"ENSG00000187908",1.65858402639573,10.7698502187004,11.5517740824666,2.2986009291286e-27,5.58202465633719e-24,51.3567537569822,"DMBT1","1755","deleted in malignant brain tumors 1","Up in CD"
"ENSG00000144802",0.841246373286097,6.19047470345492,11.4159336377099,7.81313743445329e-27,1.70763931767411e-23,50.1348429605057,"NFKBIZ","64332","NFKB inhibitor zeta","Not Significant"
"ENSG00000177359",-1.09242080629669,3.37706945442094,-11.3090174238169,2.04526189414944e-26,4.06374945077547e-23,49.2093103053366,"OVOS2P","144203","ovostatin 2, pseudogene","Down in CD"
"ENSG00000185008",-1.03560361365045,2.53628502441177,-11.2983290108049,2.25038651799878e-26,4.09870397811511e-23,49.1032780588631,"ROBO2","6092","roundabout guidance receptor 2","Down in CD"
"ENSG00000003400",0.777741071319761,6.83224918865348,11.2803552291393,2.6438615669951e-26,4.44494141601885e-23,48.9314202375231,"CASP10","843","caspase 10","Not Significant"
"ENSG00000156284",-1.89996370320124,0.971213152983474,-11.1678169342943,7.26210907125309e-26,1.13371897043791e-22,47.8795991124026,"CLDN8","9073","claudin 8","Down in CD"
"ENSG00000248325",-1.29594689493942,-0.862535322191385,-11.1025082546267,1.29114684747067e-25,1.88128703322127e-22,46.9735515107726,NA,NA,NA,"Down in CD"
"ENSG00000125347",0.587702836449049,7.80199329063459,11.0915057946932,1.42315600100894e-25,1.94403109737821e-22,47.2806656591029,"IRF1","3659","interferon regulatory factor 1","Not Significant"
"ENSG00000105967",-1.06847106555347,5.70762567713758,-11.0752685107519,1.64842322785865e-25,2.11929047459286e-22,47.1252374648353,"TFEC","22797","transcription factor EC","Down in CD"
"ENSG00000112699",0.510416685166814,6.1094368926631,11.0346184731136,2.3562583156675e-25,2.86102120817938e-22,46.7701240487002,"GMDS","2762","GDP-mannose 4,6-dehydratase","Not Significant"
"ENSG00000254087",0.581119183541399,5.88144502361879,10.9729921807444,4.06221897615884e-25,4.67283462857513e-22,46.2340648361284,"LYN","4067","LYN proto-oncogene, Src family tyrosine kinase","Not Significant"
"ENSG00000132874",-1.50285668710624,1.36621892558475,-10.9357101751963,5.65150313401877e-25,6.17596262485571e-22,45.8945994682767,"SLC14A2","8170","solute carrier family 14 member 2","Down in CD"
"ENSG00000100219",0.535923734458033,8.2983342917329,10.7360034220959,3.24260010861625e-24,3.37477466542461e-21,44.2051806125515,"XBP1","7494","X-box binding protein 1","Not Significant"
"ENSG00000160183",1.10887812364726,1.98258749652159,10.6939885023426,4.6774298527233e-24,4.64681394823275e-21,43.7785042700104,"TMPRSS3","64699","transmembrane serine protease 3","Up in CD"
"ENSG00000184613",-1.09727639670918,4.19817999496713,-10.6721163620093,5.66590307053205e-24,5.38408597867602e-21,43.6530042055064,"NELL2","4753","neural EGFL like 2","Down in CD"
"ENSG00000112242",0.535834520213897,3.98404770370676,10.6385750359451,7.55813724579148e-24,6.88294365183411e-21,43.3914207551891,"E2F3","1871","E2F transcription factor 3","Not Significant"
"ENSG00000123388",-1.70813290944207,-1.29275206247096,-10.6140830301208,9.35166862095012e-24,8.17560277517943e-21,42.76132372017,"HOXC11","3227","homeobox C11","Down in CD"
"ENSG00000148600",-1.65879097945837,4.91248688691671,-10.4655552949518,3.37554697848442e-23,2.83753672160598e-20,41.8791232376437,"CDHR1","92211","cadherin related family member 1","Down in CD"
"ENSG00000163710",-1.85934798002695,-2.80122344825809,-10.4575692562582,3.59736495357278e-23,2.91200031204765e-20,40.3918766158764,"PCOLCE2","26577","procollagen C-endopeptidase enhancer 2","Down in CD"
"ENSG00000139514",0.504051897289603,6.12204756795035,10.4108713733723,5.36409018112794e-23,4.18705553566901e-20,41.4138197840485,"SLC7A1","6541","solute carrier family 7 member 1","Not Significant"
"ENSG00000175538",0.661398536483723,5.6877864936015,10.37383182519,7.36582562539351e-23,5.55129258167588e-20,41.1067762385094,"KCNE3","10008","potassium voltage-gated channel subfamily E regulatory subunit 3","Not Significant"
"ENSG00000137752",0.622797221771079,7.3396177025318,10.3425557763677,9.61226977280083e-23,7.00285893847783e-20,40.8480717935873,"CASP1","834","caspase 1","Not Significant"
"ENSG00000171236",1.22103292103142,3.5847566778896,10.2650981582285,1.85795696634509e-22,1.27601448715801e-19,40.2487689984748,"LRG1","116844","leucine rich alpha-2-glycoprotein 1","Up in CD"
"ENSG00000258498",-1.2100304015087,0.987904774386634,-10.2643825068196,1.86824961516546e-22,1.27601448715801e-19,40.1876511516922,"DIO3OS","64150","DIO3 opposite strand upstream RNA","Down in CD"
"ENSG00000160190",0.482978393706594,6.91835628708658,10.2231498476842,2.64646238188915e-22,1.75276005510816e-19,39.8445460635765,"SLC37A1","54020","solute carrier family 37 member 1","Not Significant"
"ENSG00000141527",1.07135542093845,2.04844242877826,10.1179111186977,6.4295294609745e-22,4.13305282056055e-19,38.9814936822574,"CARD14","79092","caspase recruitment domain family member 14","Up in CD"
"ENSG00000110092",0.485529957548914,5.8270087212082,10.1084639697645,6.95497331923357e-22,4.34308276757625e-19,38.8887032270352,"CCND1","595","cyclin D1","Not Significant"
"ENSG00000140263",0.727478628365929,3.52481913118139,10.0700126203191,9.60342093045695e-22,5.78973658760145e-19,38.6373630798043,"SORD","6652","sorbitol dehydrogenase","Not Significant"
"ENSG00000235688",-1.41559322456962,-2.08516967760714,-10.067559816074,9.80143913530626e-22,5.78973658760145e-19,37.8800636431824,"SNTG2-AS1","101060391","SNTG2 antisense RNA 1","Down in CD"
"ENSG00000111052",-1.05735205692829,3.64090141617453,-10.0571181481297,1.07138245479138e-21,6.16214077155799e-19,38.5058710737028,"LIN7A","8825","lin-7 cell polarity scaffold A","Down in CD"
"ENSG00000117036",0.341669252277689,5.79696236126112,10.0312491132425,1.32784842969197e-21,7.44139878957633e-19,38.2511966073334,"ETV3","2117","ETS variant transcription factor 3","Not Significant"
"ENSG00000182054",0.471706926613551,7.06439905715599,10.0242080277504,1.40828805583453e-21,7.6948859370799e-19,38.1985496419609,"IDH2","3418","isocitrate dehydrogenase (NADP(+)) 2","Not Significant"
"ENSG00000168394",0.570015845971692,7.78578604559697,10.0136176359056,1.53872736291325e-21,8.20254274239805e-19,38.1223802393244,"TAP1","6890","transporter 1, ATP binding cassette subfamily B member","Not Significant"
"ENSG00000159131",0.283368442374216,6.12118847216553,9.95378409787324,2.53246952358416e-21,1.31784890255846e-18,37.6125810011313,"GART","2618","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","Not Significant"
"ENSG00000155660",0.533082801531606,8.20784369840021,9.88090780000763,4.63520205030706e-21,2.35597618631421e-18,37.0463072228072,"PDIA4","9601","protein disulfide isomerase family A member 4","Not Significant"
"ENSG00000205089",0.496816408375552,2.45745862327333,9.87677866849385,4.79629973655056e-21,2.3824528873193e-18,37.0505807899706,"CCNI2","645121","cyclin I family member 2","Not Significant"
"ENSG00000128652",-0.753711511430449,1.42738130262862,-9.86169690783073,5.43334778559169e-21,2.58154889569331e-18,36.9118302259694,"HOXD3","3232","homeobox D3","Not Significant"
"ENSG00000183010",0.763356154785876,4.37723248383262,9.86425211621169,5.32359356801827e-21,2.58154889569331e-18,36.9352801521251,"PYCR1","5831","pyrroline-5-carboxylate reductase 1","Not Significant"
"ENSG00000006740",0.616833452812787,4.18265148814879,9.84022755218214,6.48810783240568e-21,3.01710818691614e-18,36.7430528549093,"ARHGAP44","9912","Rho GTPase activating protein 44","Not Significant"
"ENSG00000128335",0.488324110166488,6.00418068774713,9.80802498829118,8.46022883311974e-21,3.85222419534719e-18,36.4251696624093,"APOL2","23780","apolipoprotein L2","Not Significant"
"ENSG00000205360",-1.49960126308179,-2.42651187335882,-9.79976765231751,9.05689789732337e-21,4.03974613150815e-18,35.6385166669021,NA,NA,NA,"Down in CD"
"ENSG00000198270",-0.524090430921232,3.63078441983634,-9.79450900091346,9.45596063132159e-21,4.13338951116329e-18,36.3734847063467,"TMEM116","89894","transmembrane protein 116","Not Significant"
"ENSG00000100644",0.480091466700731,7.26822821147345,9.79130158314807,9.70882787907425e-21,4.16070866911857e-18,36.2980896956673,"HIF1A","3091","hypoxia inducible factor 1 subunit alpha","Not Significant"
"ENSG00000134532",-0.590994505932401,2.23051801498115,-9.78168139708159,1.05082006265684e-20,4.36102317770867e-18,36.2896509239724,"SOX5","6660","SRY-box transcription factor 5","Not Significant"
"ENSG00000144619",-0.672869770947638,3.83813116969486,-9.78098384770471,1.0575321578448e-20,4.36102317770867e-18,36.2517172485268,"CNTN4","152330","contactin 4","Not Significant"
"ENSG00000204033",-1.33737972582768,-1.06087274134938,-9.77539150400231,1.10728931061232e-20,4.48165095791535e-18,35.9622762012297,"LRIT2","340745","leucine rich repeat, Ig-like and transmembrane domains 2","Down in CD"
"ENSG00000168610",0.484782287572618,8.0414576688008,9.76501810364439,1.20502232146962e-20,4.78853961055274e-18,36.1033722830945,"STAT3","6774","signal transducer and activator of transcription 3","Not Significant"
"ENSG00000197147",0.320205862334819,4.87282140026094,9.7305062924709,1.59937410644792e-20,6.24212865545104e-18,35.822719632533,"LRRC8B","23507","leucine rich repeat containing 8 VRAC subunit B","Not Significant"
"ENSG00000227588",-1.05166380067576,-0.482215527986553,-9.72800943161886,1.63258153252579e-20,6.25994771489185e-18,35.6930992526923,"CNTN4-AS2","100873976","CNTN4 antisense RNA 2","Down in CD"
"ENSG00000198535",1.33849783406835,1.57149452040626,9.70508789129115,1.97070006518608e-20,7.42614148701842e-18,35.6014167137152,"C2CD4A","145741","C2 calcium dependent domain containing 4A","Up in CD"
"ENSG00000100522",0.491623573907556,5.10647887682362,9.69499495850416,2.1388081072541e-20,7.92301525290603e-18,35.5297709106778,"GNPNAT1","64841","glucosamine-phosphate N-acetyltransferase 1","Not Significant"
"ENSG00000044574",0.569412836930045,8.16432324913922,9.68283635718042,2.36262403513646e-20,8.46516572326927e-18,35.4407666915804,"HSPA5","3309","heat shock protein family A (Hsp70) member 5","Not Significant"
"ENSG00000078487",-0.479299856897373,1.24615965474619,-9.68482093759412,2.32423091714503e-20,8.46516572326927e-18,35.4776978662592,"ZCWPW1","55063","zinc finger CW-type and PWWP domain containing 1","Not Significant"
"ENSG00000236333",-1.43312008258899,-0.564056590505889,-9.61449483708714,4.12547337115652e-20,1.45429590322576e-17,34.792061289967,NA,NA,NA,"Down in CD"
"ENSG00000213145",-0.792717953878098,1.99893282019552,-9.60810004517084,4.34365526769842e-20,1.5069036433463e-17,34.9013337061524,"CRIP1","1396","cysteine rich protein 1","Not Significant"
"ENSG00000170166",-0.787691558973861,1.82007419255512,-9.57461759321076,5.69958422429282e-20,1.946408012596e-17,34.6310387511043,"HOXD4","3233","homeobox D4","Not Significant"
"ENSG00000240038",-0.403893156140619,3.52233016901439,-9.57116230631877,5.86099211475301e-20,1.97073605630834e-17,34.5897834545515,"AMY2B","280","amylase alpha 2B","Not Significant"
"ENSG00000205361",-1.29685662781208,-1.25770230132009,-9.56752293158442,6.03999028947228e-20,2.00015193585918e-17,34.3020300699623,NA,NA,NA,"Down in CD"
"ENSG00000157502",-1.44395614493509,-2.61752613992327,-9.55735110463993,6.55497794725894e-20,2.13829250769092e-17,33.5726333648625,"PWWP3B","139221","PWWP domain containing 3B","Down in CD"
"ENSG00000131400",-0.598291845791025,0.948813132331102,-9.54078051753824,7.49584359647661e-20,2.40925231830284e-17,34.3245120286257,"NAPSA","9476","napsin A aspartic peptidase","Not Significant"
"ENSG00000163931",0.340154775072081,6.98677872571475,9.51613682577322,9.14798925004307e-20,2.89765873983973e-17,34.0857945891486,"TKT","7086","transketolase","Not Significant"
"ENSG00000062716",0.436739883781761,7.56590839517073,9.50596278241994,9.93106834597428e-20,3.04180074313196e-17,34.0145492337762,"VMP1","81671","vacuole membrane protein 1","Not Significant"
"ENSG00000171291",-0.576772949555269,4.009742156027,-9.50486151088758,1.0020573458341e-19,3.04180074313196e-17,34.0387294392677,"ZNF439","90594","zinc finger protein 439","Not Significant"
"ENSG00000182240",0.664937329782825,5.58997326358447,9.50839678118649,9.74399327617895e-20,3.04180074313196e-17,34.0272416948182,"BACE2","25825","beta-secretase 2","Not Significant"
"ENSG00000074695",0.361625896112541,8.25176822676496,9.49031517604856,1.12669818090385e-19,3.37330348518282e-17,33.9091453531643,"LMAN1","3998","lectin, mannose binding 1","Not Significant"
"ENSG00000118985",0.445475289980414,5.72352290539012,9.46180437315287,1.41750347521386e-19,4.1866156694965e-17,33.6501415263556,"ELL2","22936","elongation factor for RNA polymerase II 2","Not Significant"
"ENSG00000135253",-0.743896958758507,2.24594103328122,-9.43276559085491,1.79047158697506e-19,5.21767293399025e-17,33.5171135213237,"KCP","375616","kielin cysteine rich BMP regulator","Not Significant"
"ENSG00000211938",1.41627267025672,5.99671950548849,9.4283932871544,1.8606708717203e-19,5.35089770688406e-17,33.3917166421345,"IGHV3-7","28452","immunoglobulin heavy variable 3-7","Up in CD"
"ENSG00000124406",-0.457538245486758,7.82187473484904,-9.41957445628511,1.990024396884e-19,5.64856795042814e-17,33.3472127422101,"ATP8A1","10396","ATPase phospholipid transporting 8A1","Not Significant"
"ENSG00000136026",0.482665289929013,5.73499126139235,9.4099501009138,2.14968728042982e-19,6.0235340001377e-17,33.2410116747176,"CKAP4","10970","cytoskeleton associated protein 4","Not Significant"
"ENSG00000151882",1.14532712678472,5.25200067615426,9.37992904688607,2.74342115513301e-19,7.5899003502009e-17,33.0298229700739,"CCL28","56477","C-C motif chemokine ligand 28","Up in CD"
"ENSG00000106392",0.355006779929291,6.22920963373473,9.36772112723918,3.01417701471763e-19,8.23473160420856e-17,32.9041966712823,"C1GALT1","56913","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","Not Significant"
"ENSG00000255240",-1.11255396157685,-1.57787790278421,-9.33319435242258,3.97064856597938e-19,1.0713888278771e-16,32.3070726399894,"GLYATL1-AS1","283194","GLYATL1 antisense RNA 1","Down in CD"
"ENSG00000016402",1.74310681289855,1.17019336736374,9.32440444309642,4.26586148558207e-19,1.13700815401075e-16,32.5639414316488,"IL20RA","53832","interleukin 20 receptor subunit alpha","Up in CD"
"ENSG00000101470",-0.971287085759478,2.12097417546836,-9.32050336740997,4.39578525740188e-19,1.15752147693706e-16,32.6384340610061,"TNNC2","7125","troponin C2, fast skeletal type","Not Significant"
"ENSG00000145391",0.471723301388375,5.86166323942149,9.31854206095018,4.46238267561356e-19,1.16106947331202e-16,32.5207627837833,"SETD7","80854","SET domain containing 7, histone lysine methyltransferase","Not Significant"
"ENSG00000165449",-1.20740779806382,2.83326339283106,-9.31282166918069,4.67923324761746e-19,1.20316849246973e-16,32.5663055671721,"SLC16A9","220963","solute carrier family 16 member 9","Down in CD"
"ENSG00000144035",-1.58158401098503,2.2779354038896,-9.29842526271466,5.25490188548469e-19,1.32012799550751e-16,32.4523157674398,"NAT8","9027","N-acetyltransferase 8 (putative)","Down in CD"
"ENSG00000148346",2.51890060854185,4.26676104547449,9.2995267494024,5.20907733897808e-19,1.32012799550751e-16,32.4694246785806,"LCN2","3934","lipocalin 2","Up in CD"
"ENSG00000117228",0.740589515403746,6.462830441903,9.29242098689371,5.49641698308013e-19,1.36511010888863e-16,32.3136960606843,"GBP1","2633","guanylate binding protein 1","Not Significant"
"ENSG00000169684",0.71030028453616,0.485721801236361,9.28938322024451,5.62748802419801e-19,1.38195930625699e-16,32.2865364522857,"CHRNA5","1138","cholinergic receptor nicotinic alpha 5 subunit","Not Significant"
"ENSG00000165794",-1.28144388573041,-2.20869027690512,-9.26987995874499,6.57026516494861e-19,1.59555239383463e-16,31.589189393457,"SLC39A2","29986","solute carrier family 39 member 2","Down in CD"
"ENSG00000033178",0.311780388719799,7.01748498989749,9.26767616545203,6.68617890521265e-19,1.60585852914646e-16,32.127866965115,"UBA6","55236","ubiquitin like modifier activating enzyme 6","Not Significant"
"ENSG00000158470",0.354099565285852,5.78282670614154,9.23446310651082,8.69952708775484e-19,2.0444824089244e-16,31.8639620055333,"B4GALT5","9334","beta-1,4-galactosyltransferase 5","Not Significant"
"ENSG00000165280",0.307611154205686,8.3346471295631,9.2344815137902,8.69825958356229e-19,2.0444824089244e-16,31.9004524056149,"VCP","7415","valosin containing protein","Not Significant"
"ENSG00000126067",0.332297982952304,5.85102171684116,9.2317203058486,8.89045289441205e-19,2.06712487723691e-16,31.8409526026844,"PSMB2","5690","proteasome 20S subunit beta 2","Not Significant"
"ENSG00000104290",0.497781308237882,3.87585927734398,9.22642750221806,9.27069523131572e-19,2.13284542079617e-16,31.8826723478664,"FZD3","7976","frizzled class receptor 3","Not Significant"
"ENSG00000170185",0.312278975306397,6.73976130393892,9.20889407526111,1.06491447236229e-18,2.42445528207814e-16,31.6661554021279,"USP38","84640","ubiquitin specific peptidase 38","Not Significant"
"ENSG00000176399",-1.5032816800379,0.770304048963451,-9.20719730420046,1.08101196408226e-18,2.43573169968885e-16,31.740806319645,"DMRTA1","63951","DMRT like family A1","Down in CD"
"ENSG00000137819",-0.9743591132991,5.6656204363285,-9.20594217786245,1.09288161574008e-18,2.43734904016483e-16,31.6398177135701,"PAQR5","54852","progestin and adipoQ receptor family member 5","Not Significant"
"ENSG00000118971",0.469530156145732,8.4550097278806,9.19810358425102,1.15964847314256e-18,2.56012899282867e-16,31.6230051910149,"CCND2","894","cyclin D2","Not Significant"
"ENSG00000169083",-0.997267911235402,0.772564582950858,-9.19066375686079,1.23046595495651e-18,2.68930639115295e-16,31.6070624880858,"AR","367","androgen receptor","Not Significant"
"ENSG00000111912",0.661761298664229,6.49094138450979,9.17521358906868,1.38989708750742e-18,3.00768225193684e-16,31.4004468575868,"NCOA7","135112","nuclear receptor coactivator 7","Not Significant"
"ENSG00000134470",0.384804780056356,3.97472674769504,9.1387591944247,1.85077899030647e-18,3.96574760903316e-16,31.195925699516,"IL15RA","3601","interleukin 15 receptor subunit alpha","Not Significant"
"ENSG00000171817",-0.449527210286,2.52885972377937,-9.09533131623404,2.60234395362469e-18,5.49485937762214e-16,30.8988038497623,"ZNF540","163255","zinc finger protein 540","Not Significant"
"ENSG00000261762",0.86067242925841,-0.78205283850062,9.09472749889728,2.61468418408081e-18,5.49485937762214e-16,30.4957745797536,NA,NA,NA,"Not Significant"
"ENSG00000236088",-0.695819895175268,-0.35885996592629,-9.08590374905721,2.80176855910395e-18,5.8319479645501e-16,30.7138277109585,"COX10-DT","100874058","COX10 divergent transcript","Not Significant"
"ENSG00000070081",0.503138355044173,5.34855206828094,9.08420428646203,2.83950132148513e-18,5.85473027192254e-16,30.7127566686143,"NUCB2","4925","nucleobindin 2","Not Significant"
"ENSG00000103966",0.424614227476983,5.97682743825346,9.07472113040318,3.05801926225201e-18,6.24636158839064e-16,30.6247549059596,"EHD4","30844","EH domain containing 4","Not Significant"
"ENSG00000138759",-0.826409133962492,3.44183332047735,-9.07099660325608,3.15008855188475e-18,6.3748458694438e-16,30.6721314568044,"FRAS1","80144","Fraser extracellular matrix complex subunit 1","Not Significant"
"ENSG00000266968",-1.5389506417932,-0.165219785459949,-9.05285358741533,3.63238735771875e-18,7.28343652204597e-16,30.5347241296097,NA,NA,NA,"Down in CD"
"ENSG00000067715",-0.758074112890919,0.444308171841955,-9.04985405965043,3.71402753997854e-18,7.37943508307008e-16,30.5119994198643,"SYT1","6857","synaptotagmin 1","Not Significant"
"ENSG00000226443",-1.21592549331251,-2.06237478472659,-9.04326137570704,3.91045106040053e-18,7.69971336721748e-16,30.0807372636221,NA,NA,NA,"Down in CD"
"ENSG00000111801",0.496462479734458,5.80878640506759,9.03709091089558,4.1035290063609e-18,8.00774374669855e-16,30.3378226579017,"BTN3A3","10384","butyrophilin subfamily 3 member A3","Not Significant"
"ENSG00000243649",0.939035547733592,3.77522293350469,9.02691723592699,4.44425497861451e-18,8.59589706306183e-16,30.3568194205356,"CFB","629","complement factor B","Not Significant"
"ENSG00000068366",0.527074960312808,6.07578593791887,8.98401326094726,6.20392402530909e-18,1.18941196050136e-15,29.9288283697765,"ACSL4","2182","acyl-CoA synthetase long chain family member 4","Not Significant"
"ENSG00000137575",0.387133300075584,6.82974957127495,8.97945272863491,6.42607093439546e-18,1.22128875080128e-15,29.8975813800707,"SDCBP","6386","syndecan binding protein","Not Significant"
"ENSG00000161955",0.721741699946573,2.85179604986277,8.96817423208485,7.01522858469844e-18,1.32176582713077e-15,29.9319626679278,"TNFSF13","8741","TNF superfamily member 13","Not Significant"
"ENSG00000157557",0.338542438780841,8.28289239208095,8.96558134198477,7.15663489550731e-18,1.33688386560861e-15,29.8280956236094,"ETS2","2114","ETS proto-oncogene 2, transcription factor","Not Significant"
"ENSG00000163116",-0.587136736615338,-0.34872936029343,-8.93782397241735,8.87433048752504e-18,1.64370650114701e-15,29.6032650869456,"STPG2","285555","sperm tail PG-rich repeat containing 2","Not Significant"
"ENSG00000204397",0.531861691415075,4.29756088038378,8.93339571820653,9.1841134442535e-18,1.68678977678659e-15,29.6103469338256,"CARD16","114769","caspase recruitment domain family member 16","Not Significant"
"ENSG00000065911",0.523845796332887,5.20484841293573,8.91672394782425,1.04493763295873e-17,1.90317974216217e-15,29.4384245624903,"MTHFD2","10797","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","Not Significant"
"ENSG00000135373",0.508896714166474,7.32230752923373,8.91425269530052,1.06508669510014e-17,1.92384585190981e-15,29.4095062613654,"EHF","26298","ETS homologous factor","Not Significant"
"ENSG00000116663",0.527103975207463,3.64493406241673,8.89751591916127,1.21185498748525e-17,2.15335793548599e-15,29.3744661291159,"FBXO6","26270","F-box protein 6","Not Significant"
"ENSG00000165929",0.448250942115135,7.00678095877284,8.89841238494446,1.20349913882833e-17,2.15335793548599e-15,29.2832072358017,"TC2N","123036","tandem C2 domains, nuclear","Not Significant"
"ENSG00000100342",0.572436984579443,5.9044360406753,8.8951494684384,1.23480051386086e-17,2.17324797361089e-15,29.2542584707866,"APOL1","8542","apolipoprotein L1","Not Significant"
"ENSG00000185624",0.423632828596293,9.25715458399718,8.89423428301024,1.24293556323829e-17,2.17324797361089e-15,29.3155026581093,"P4HB","5034","prolyl 4-hydroxylase subunit beta","Not Significant"
"ENSG00000014257",0.791202155229794,2.28357022695019,8.88118257129737,1.3747695389872e-17,2.37035594403273e-15,29.2758773373236,"ACP3","55","acid phosphatase 3","Not Significant"
"ENSG00000118322",0.637755172259875,7.56271798837453,8.88098216460364,1.37735726982136e-17,2.37035594403273e-15,29.16200209451,"ATP10B","23120","ATPase phospholipid transporting 10B (putative)","Not Significant"
"ENSG00000118997",-0.75245870482318,4.05356566032321,-8.87793216902404,1.41011639126708e-17,2.40777373808853e-15,29.1683779397193,"DNAH7","56171","dynein axonemal heavy chain 7","Not Significant"
"ENSG00000226469",-0.670307354895318,-0.447644052831439,-8.86966142158819,1.50214609611458e-17,2.54503140129305e-15,29.0816368126388,"ADAM1B","100420505","ADAM metallopeptidase domain 1B (pseudogene)","Not Significant"
"ENSG00000170381",-1.04876319819571,0.660847600661785,-8.86782414225958,1.5242958484338e-17,2.56269308179762e-15,29.1625078714706,"SEMA3E","9723","semaphorin 3E","Down in CD"
"ENSG00000197157",0.246372467414102,7.49863480980717,8.85521843907204,1.67876572534016e-17,2.80084761015531e-15,28.96991310017,"SND1","27044","staphylococcal nuclease and tudor domain containing 1","Not Significant"
"ENSG00000113492",-1.48700912965531,1.78789536270438,-8.84082898451141,1.88045391188106e-17,3.08584662410481e-15,28.9629433684043,"AGXT2","64902","alanine--glyoxylate aminotransferase 2","Down in CD"
"ENSG00000164542",0.667846110017923,1.71145127635041,8.84130243148042,1.86833604332021e-17,3.08584662410481e-15,28.9683745481356,"MATCAP2","23366","microtubule associated tyrosine carboxypeptidase 2","Not Significant"
"ENSG00000182185",-0.308331854370503,3.35086652661555,-8.83966815210998,1.89194476404669e-17,3.08584662410481e-15,28.9330376297235,"RAD51B","5890","RAD51 paralog B","Not Significant"
"ENSG00000125844",0.33822565348855,8.87284278668932,8.83284711661813,1.99371080944776e-17,3.22774395935483e-15,28.8389490239606,"RRBP1","6238","ribosome binding protein 1","Not Significant"
"ENSG00000166257",-0.677412718368578,-0.0510794633145308,-8.80367423654912,2.49367556039318e-17,4.00748331234951e-15,28.6379207287352,"SCN3B","55800","sodium voltage-gated channel beta subunit 3","Not Significant"
"ENSG00000205358",-1.37658720017325,4.41408353631431,-8.79437886970844,2.68510787100829e-17,4.28362902399687e-15,28.5083130170033,"MT1H","4496","metallothionein 1H","Down in CD"
"ENSG00000107518",-1.1187799472453,1.43140938405272,-8.78945913331068,2.78174297440484e-17,4.40563582960812e-15,28.5897884812728,"ATRNL1","26033","attractin like 1","Down in CD"
"ENSG00000223806",1.05850857370504,-0.561782647785231,8.77895240317449,3.01311673958809e-17,4.73774672377247e-15,28.2172995617189,"LINC00114","400866","long intergenic non-protein coding RNA 114","Up in CD"
"ENSG00000204264",0.426320972563809,7.31462170801691,8.77140405046208,3.19208783203947e-17,4.98330511836105e-15,28.3310092902024,"PSMB8","5696","proteasome 20S subunit beta 8","Not Significant"
"ENSG00000170214",-0.948996414886478,-1.1748103601853,-8.76425356345293,3.37131268513617e-17,5.2257737621515e-15,28.2110162463734,"ADRA1B","147","adrenoceptor alpha 1B","Not Significant"
"ENSG00000047936",-0.791710978500324,1.13201685724893,-8.76234177505065,3.42130967639593e-17,5.22910099911255e-15,28.3843667603241,"ROS1","6098","ROS proto-oncogene 1, receptor tyrosine kinase","Not Significant"
"ENSG00000146521",-0.753233638060826,1.32871603152978,-8.76276266885815,3.41013560843923e-17,5.22910099911255e-15,28.3903945018596,NA,NA,NA,"Not Significant"
"ENSG00000187048",-1.21221319981075,-2.58133471115495,-8.75593937947894,3.59225576478863e-17,5.4522459718903e-15,27.736415262511,"CYP4A11","1579","cytochrome P450 family 4 subfamily A member 11","Down in CD"
"ENSG00000082293",-1.43678288883402,1.74590336174417,-8.7542331358888,3.64928627793065e-17,5.50060695796223e-15,28.3245975453558,"COL19A1","1310","collagen type XIX alpha 1 chain","Down in CD"
