"sample","group","reason_median_logCPM","reason_low_within_group_correlation","sample_weight","avg_within_group_cor"
"MSCCR_reGRID_755_Biopsy_1425","Control",FALSE,FALSE,1.44496064213345,0.938764985803183
"MSCCR_reGRID_761_Biopsy_1431","CD",FALSE,FALSE,0.610084771195629,0.923158209882781
"MSCCR_reGRID_765_Biopsy_1440","CD",FALSE,FALSE,0.451316112432699,0.90267779986843
"MSCCR_reGRID_767_Biopsy_1444","CD",FALSE,FALSE,2.63569913150036,0.949520655558661
"MSCCR_reGRID_78_Biopsy_151","CD",FALSE,FALSE,1.82474505921741,0.94429433089263
"MSCCR_reGRID_780_Biopsy_1458","CD",FALSE,FALSE,2.16250690604774,0.94480968326378
"MSCCR_reGRID_782_Biopsy_1463","CD",FALSE,FALSE,2.34218410900431,0.948167024875235
"MSCCR_reGRID_783_Biopsy_1464","Control",FALSE,FALSE,1.27233095526398,0.938174500686826
"MSCCR_reGRID_785_Biopsy_1468","Control",FALSE,FALSE,1.10943748340625,0.93029624715882
"MSCCR_reGRID_789_Biopsy_1473","CD",FALSE,FALSE,1.646683140057,0.946332634463117
"MSCCR_reGRID_79_Biopsy_153","CD",FALSE,FALSE,0.363612937692945,0.889434511456594
"MSCCR_reGRID_790_Biopsy_1474","CD",FALSE,FALSE,0.801137069220358,0.938785954900103
"MSCCR_reGRID_796_Biopsy_1481","Control",FALSE,FALSE,0.634051273552622,0.920906161901713
"MSCCR_reGRID_797_Biopsy_1484","CD",FALSE,FALSE,2.15247916690512,0.9493364810163
"MSCCR_reGRID_800_Biopsy_1487","CD",FALSE,FALSE,0.998786580376543,0.933322950452705
"MSCCR_reGRID_803_Biopsy_1491","Control",FALSE,FALSE,1.74823667836102,0.945368725445974
"MSCCR_reGRID_805_Biopsy_1495","Control",FALSE,FALSE,2.38121190413441,0.944149006002771
"MSCCR_reGRID_807_Biopsy_1499","Control",FALSE,FALSE,0.935402060487801,0.934217633237776
"MSCCR_reGRID_813_Biopsy_1509","CD",FALSE,FALSE,0.71535092336421,0.936052474544382
"MSCCR_reGRID_815_Biopsy_1511","CD",FALSE,FALSE,2.40622494951952,0.946963048215972
"MSCCR_reGRID_817_Biopsy_1513","Control",FALSE,FALSE,0.805937344875817,0.927700053877868
"MSCCR_reGRID_819_Biopsy_1517","Control",FALSE,FALSE,2.18277371620906,0.949607471868369
"MSCCR_reGRID_820_Biopsy_1518","Control",FALSE,FALSE,1.68672731484739,0.94626409812528
"MSCCR_reGRID_823_Biopsy_1524","Control",FALSE,FALSE,1.91720479839464,0.948363696974431
"MSCCR_reGRID_824_Biopsy_1527","Control",FALSE,FALSE,1.6788615767718,0.942916446736863
"MSCCR_reGRID_84_Biopsy_162","CD",FALSE,FALSE,1.15373145868408,0.937124435068462
"MSCCR_reGRID_845_Biopsy_1548","Control",FALSE,FALSE,1.04619789207262,0.935456747532717
"MSCCR_reGRID_849_Biopsy_1555","CD",FALSE,FALSE,1.59972019739703,0.937772942189906
"MSCCR_reGRID_85_Biopsy_164","CD",FALSE,FALSE,0.428196222520461,0.918011333161104
"MSCCR_reGRID_852_Biopsy_1562","Control",FALSE,FALSE,1.51278216008899,0.940770400275169
"MSCCR_reGRID_854_Biopsy_1565","Control",FALSE,FALSE,0.821819269340269,0.929639450802714
"MSCCR_reGRID_858_Biopsy_1572","Control",FALSE,FALSE,1.99104165555766,0.945546096933457
"MSCCR_reGRID_86_Biopsy_167","CD",FALSE,FALSE,1.15880215579167,0.935883865671014
"MSCCR_reGRID_860_Biopsy_1577","CD",FALSE,FALSE,1.20321579908351,0.94110754620969
"MSCCR_reGRID_872_Biopsy_1589","Control",FALSE,FALSE,0.957597918715839,0.934215572590839
"MSCCR_reGRID_875_Biopsy_1594","CD",FALSE,FALSE,1.48462124175104,0.941188409562549
"MSCCR_reGRID_876_Biopsy_1595","Control",FALSE,FALSE,0.812566903729108,0.923830612214287
"MSCCR_reGRID_889_Biopsy_1608","Control",FALSE,FALSE,0.926549063927149,0.935993716034012
"MSCCR_reGRID_890_Biopsy_1609","CD",FALSE,FALSE,0.628761456988803,0.919777514904939
"MSCCR_reGRID_892_Biopsy_1614","Control",FALSE,FALSE,0.401445856617625,0.889221576455068
"MSCCR_reGRID_895_Biopsy_1616","Control",FALSE,FALSE,1.67384088045057,0.945144216610845
"MSCCR_reGRID_898_Biopsy_1623","CD",FALSE,FALSE,1.62776560403711,0.941633115654598
"MSCCR_reGRID_899_Biopsy_1624","Control",FALSE,FALSE,0.462069574899876,0.908609144346127
"MSCCR_reGRID_9_Biopsy_17","CD",FALSE,FALSE,0.909481712103398,0.939111972722348
"MSCCR_reGRID_901_Biopsy_1626","CD",FALSE,FALSE,1.52526453652241,0.942076830739629
"MSCCR_reGRID_904_Biopsy_1633","Control",FALSE,FALSE,1.21011036008384,0.93535250687819
"MSCCR_reGRID_907_Biopsy_1638","Control",FALSE,FALSE,1.91476370202494,0.945668339502449
"MSCCR_reGRID_909_Biopsy_1643","CD",TRUE,TRUE,0.26468373166749,0.860086286341264
"MSCCR_reGRID_926_Biopsy_1656","Control",FALSE,FALSE,0.741628927008215,0.933319858692335
"MSCCR_reGRID_93_Biopsy_184","CD",FALSE,FALSE,1.65326057178474,0.945349697406511
"MSCCR_reGRID_931_Biopsy_1661","Control",FALSE,FALSE,0.813801595221885,0.920264759963144
"MSCCR_reGRID_932_Biopsy_1662","CD",FALSE,FALSE,0.577517169442555,0.932940776119187
"MSCCR_reGRID_933_Biopsy_1665","CD",FALSE,FALSE,0.489359299699556,0.913586263846592
"MSCCR_reGRID_934_Biopsy_1666","Control",FALSE,FALSE,1.63957581796563,0.94433171897723
"MSCCR_reGRID_937_Biopsy_1670","CD",FALSE,FALSE,1.47076110568973,0.943995447771206
"MSCCR_reGRID_939_Biopsy_1672","CD",FALSE,FALSE,0.82536721134708,0.927912140580615
"MSCCR_reGRID_943_Biopsy_1680","Control",FALSE,FALSE,1.07739503513557,0.928457707441111
"MSCCR_reGRID_944_Biopsy_1681","Control",FALSE,FALSE,1.86564451806711,0.946107378299168
"MSCCR_reGRID_945_Biopsy_1683","Control",FALSE,FALSE,1.03511864084131,0.936360368655164
"MSCCR_reGRID_948_Biopsy_1689","Control",FALSE,FALSE,1.88513732614478,0.945810012934124
"MSCCR_reGRID_950_Biopsy_1693","Control",FALSE,FALSE,0.646072782119637,0.927511052584417
"MSCCR_reGRID_96_Biopsy_191","CD",FALSE,FALSE,2.01692866113953,0.94744195198506
"MSCCR_reGRID_961_Biopsy_1703","Control",FALSE,FALSE,0.801648027409865,0.937023081788384
"MSCCR_reGRID_964_Biopsy_1708","CD",FALSE,FALSE,0.730318952515489,0.927112749396057
"MSCCR_reGRID_966_Biopsy_1711","CD",FALSE,FALSE,0.980677144551829,0.930838186730941
"MSCCR_reGRID_98_Biopsy_196","CD",FALSE,FALSE,1.55472345834203,0.94468205846207
"MSCCR_reGRID_983_Biopsy_1718","Control",FALSE,FALSE,0.473183576237453,0.92699327145965
"MSCCR_reGRID_999_Biopsy_1730","Control",FALSE,FALSE,0.809665391979644,0.931781088425998
