"pathway","pval","padj","log2err","ES","NES","size"
"GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",0.996672212978369,0.99976795999102,0.0373806494758473,-0.148814804188247,-0.670481682758476,143
"GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",0.000727226536021272,0.017652502013585,0.477270815362862,-0.391243479561074,-1.68553184013112,108
"GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",0.524137931034483,0.71242902451486,0.069119845655101,-0.238733908167365,-0.973937271486161,73
"GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",0.833619210977702,0.897289485006328,0.0469758727821845,-0.18660515706813,-0.828341871084984,129
"GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",0.830449826989619,0.895609756097561,0.0475434194201301,-0.189644819499413,-0.820301293116815,109
"GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",0.506756756756757,0.701951951951952,0.0697792517076235,-0.217764530276852,-0.986267506451468,154
"GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",2.99231005365485e-05,0.00191429098432498,0.575610261071129,-0.427709590651609,-1.87213509489103,119
"GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",0.101010101010101,0.326753899608191,0.224966093540314,0.251097173274002,1.21442837791616,151
"GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN",0.427570093457944,0.646608334181189,0.0965629554309422,0.214644704871785,0.998907598324217,113
"GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP",0.0173235954405973,0.117426752857716,0.352487857583619,-0.330226992693892,-1.43480507122555,110
"GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN",0.800670016750419,0.876572308363102,0.0477342401407188,-0.187991891375793,-0.844326188574153,142
"GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP",0.693430656934307,0.817705753471366,0.0723570851036907,0.190782300219915,0.903638857366218,127
"GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN",0.788029925187032,0.868207907604657,0.0672065093710464,0.181390776803152,0.87691837831759,148
"GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP",0.681498829039813,0.80993578753155,0.0713052987340038,0.203049514573919,0.916199453888231,97
"GSE10325_BCELL_VS_LUPUS_BCELL_DN",0.247933884297521,0.495053201418705,0.108820126769161,-0.241597986580493,-1.10746262502685,165
"GSE10325_BCELL_VS_LUPUS_BCELL_UP",0.451685393258427,0.666480913903594,0.0911073131586733,0.242735972780744,1.00585877021785,59
"GSE10325_BCELL_VS_MYELOID_DN",0.202764976958525,0.454533033216595,0.147331213699377,0.254037866334229,1.13380349213939,89
"GSE10325_BCELL_VS_MYELOID_UP",0.673400673400673,0.804836301394807,0.0559428593065705,-0.20240005103714,-0.904440111367315,136
"GSE10325_CD4_TCELL_VS_BCELL_DN",0.0581800657385491,0.247915407204931,0.321775918075361,0.295129049707544,1.31312155714262,92
"GSE10325_CD4_TCELL_VS_BCELL_UP",0.0100289373086668,0.0873847548292794,0.380730400722792,0.280732601659613,1.39747969910338,176
"GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN",0.2,0.45185873605948,0.153158808683073,0.235606913871058,1.129039412115,137
"GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP",0.369491525423729,0.603651813377073,0.0865399737444125,-0.234706869362356,-1.03916847386395,126
"GSE10325_CD4_TCELL_VS_MYELOID_DN",0.007740335367552,0.0764634386137905,0.407017918923954,0.350209713987794,1.52661239407415,81
"GSE10325_CD4_TCELL_VS_MYELOID_UP",0.00344208057777238,0.0480407379624921,0.431707695803346,0.288932314073831,1.45444442755086,184
"GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN",0.00706830451726496,0.0724639283900142,0.407017918923954,0.332285259723423,1.5110815222134,99
"GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_UP",0.717821782178218,0.829778769603066,0.0520570030732099,-0.193680425424139,-0.877288131659402,151
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_DN",7.4977589714727e-07,0.000182270520596501,0.659444398037935,0.493434102733126,2.18837621525685,84
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP",0.0975609756097561,0.323039156261365,0.181383128498408,-0.267569279569169,-1.23613080789496,171
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN",0.00588937556414515,0.0650775999838039,0.407017918923954,0.370174721748735,1.58332431642708,74
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_UP",0.215425531914894,0.464967126193001,0.154190966581424,0.222386364375514,1.11271128009805,180
"GSE10325_MYELOID_VS_LUPUS_MYELOID_DN",0.0327691697238697,0.171870229986466,0.321775918075361,0.270327256600671,1.31187959307561,156
"GSE10325_MYELOID_VS_LUPUS_MYELOID_UP",0.84688995215311,0.905758677379767,0.0617054053637522,0.205755604095624,0.779309883877712,42
"GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_DN",0.263157894736842,0.51302072342042,0.130105630751129,0.299656330758987,1.13496369322936,42
"GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_UP",0.0813559322033898,0.292136294219262,0.204294756516886,-0.287688630312664,-1.27374608047143,126
"GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_DN",0.572695035460993,0.740202037236123,0.066132620475844,-0.251098093064786,-0.934184472810691,49
"GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_UP",0.0996503496503496,0.325547293745836,0.186432558434075,-0.294194180043734,-1.26742983218861,108
"GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN",0.0187806120262534,0.121696183169116,0.352487857583619,-0.35535541012557,-1.47986203369696,83
"GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_UP",0.0580046403712297,0.247384703056946,0.287857117255149,0.282079261762985,1.29765861869706,107
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_DN",0.0619047619047619,0.254164884846169,0.282013350011725,0.276738486086689,1.29299984129032,119
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_UP",0.814360770577933,0.884589380373081,0.0489954089862481,-0.195032130429415,-0.837391796403198,104
"GSE11057_CD4_CENT_MEM_VS_PBMC_DN",0.359628770301624,0.595275991596104,0.106729884364606,0.237110875259656,1.05158479505744,84
"GSE11057_CD4_CENT_MEM_VS_PBMC_UP",0.402640264026403,0.627616586640972,0.080419996876154,-0.22220971455427,-1.02028191313265,166
"GSE11057_CD4_EFF_MEM_VS_PBMC_DN",0.0620525059665871,0.254236992708364,0.282013350011725,0.289368941889085,1.28749303377164,92
"GSE11057_CD4_EFF_MEM_VS_PBMC_UP",0.409090909090909,0.631829733163914,0.103958471559957,0.205794768344946,1.01619461725817,166
"GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN",0.0825471698113208,0.293671939491151,0.241339976815091,0.269921698365667,1.26089373087728,118
"GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP",0.000570980721310505,0.0152533421264378,0.477270815362862,0.370236238222328,1.7050080651588,108
"GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN",0.00723847153684062,0.0736264615316299,0.407017918923954,0.300610002532748,1.44850371063165,141
"GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP",0.227953410981697,0.476336584942253,0.114750719227023,-0.247884900334761,-1.11683972581536,143
"GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN",0.0767195767195767,0.282798015171025,0.266350657088526,0.247868599863883,1.24270055120122,183
"GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP",0.0256338148577888,0.146453123194559,0.352487857583619,-0.342665583141158,-1.41808231392869,78
"GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN",4.47692660983836e-05,0.0025310252531435,0.557332238758646,0.350483940403863,1.73065934325021,168
"GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP",0.22969837587007,0.47826322183367,0.138022242496643,0.238353126593371,1.11348531135348,117
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN",8.25345312106245e-06,0.000757137529709541,0.593325476396405,0.367783932104542,1.84292259957319,182
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP",0.10880829015544,0.338901926159994,0.176694268938498,-0.307393753354242,-1.27293771459254,79
"GSE11057_PBMC_VS_MEM_CD4_TCELL_DN",0.164141414141414,0.410311339617252,0.173747838999571,0.233665732644634,1.15381873728275,166
"GSE11057_PBMC_VS_MEM_CD4_TCELL_UP",0.0594965675057208,0.250437828371278,0.282013350011725,0.389800657119775,1.38494929319053,32
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN",0.328695652173913,0.569983136593592,0.0946646223153342,-0.250747001719617,-1.06807491978991,97
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",3.07197223634683e-06,0.000426740828946237,0.627256739718528,0.44294911361298,2.01700464611474,101
"GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN",0.933450087565674,0.963369629748314,0.0427591434738678,-0.171614812104593,-0.72778044589058,94
"GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",0.155709342560554,0.399292628443783,0.14551614609036,-0.337643405099029,-1.24035962036656,44
"GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_DN",0.115894039735099,0.345962033462033,0.166933848713193,-0.266870316837745,-1.2185545195031,156
"GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP",0.413301662707838,0.63590907724225,0.0995791200495904,0.215683103986582,1.01473636480458,123
"GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_DN",0.367058823529412,0.602828947368421,0.106323255932708,0.289361545842932,1.05732297325904,36
"GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP",0.0469565217391304,0.219310863300338,0.276500599254472,-0.397525785982355,-1.47044819629988,46
"GSE11386_NAIVE_VS_MEMORY_BCELL_DN",0.143598615916955,0.383216611141122,0.152144922367565,-0.277255769262969,-1.20905364752091,116
"GSE11386_NAIVE_VS_MEMORY_BCELL_UP",0.0217853375267587,0.131168966793569,0.352487857583619,0.283027397179801,1.3277134911999,122
"GSE11818_WT_VS_DICER_KO_TREG_DN",0.497418244406196,0.698013851833886,0.0716527366829457,-0.223649555065288,-0.982508298722689,123
"GSE11818_WT_VS_DICER_KO_TREG_UP",0.325411334552102,0.566869482223813,0.0982123351217438,-0.339940753040727,-1.10800107049215,27
"GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.0120948684479331,0.0960064846647018,0.380730400722792,0.309720184968482,1.44622406546487,121
"GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.289075630252101,0.538668169802519,0.10027910675413,-0.239708024024855,-1.07882822322376,146
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN",0.325471698113208,0.566869482223813,0.114266502484433,0.227059887671575,1.06067200463053,118
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP",0.0355757486497719,0.182264794452256,0.321775918075361,-0.305132214889358,-1.37062847421907,145
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.517814726840855,0.70898766598148,0.0865399737444125,0.205858745838061,0.965706630715507,122
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.0244094412337874,0.141960171385974,0.352487857583619,0.305819510571542,1.40952596226619,110
"GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN",0.487864077669903,0.691745449294566,0.0911073131586733,0.20818992934694,0.982877449927648,126
"GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_UP",0.0833333333333333,0.295179130434783,0.241339976815091,0.267915312002335,1.25177549677622,119
